ZOMET_IRONI,SEMEL_YISHUV,X,Y,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years
10010053.0,7900,190253.0,664852.0,2023,6,85,4,5,6,1,9,3,0,1,1,2,3,3,0,5.0,1,1,42,6,1,1.32,5.0
11770521.0,3000,220860.0,631235.0,2023,7,9,4,5,1,1,9,1,0,1,1,4,3,10,1,2.0,9,1,11,5,1,5.04,9.0
11770521.0,3000,220860.0,631235.0,2023,7,9,4,5,1,1,9,1,0,1,1,4,3,10,1,2.0,9,1,11,11,2,5.04,31.0
8760001.0,2600,194749.0,384436.0,2023,4,76,3,5,2,1,4,1,0,1,1,2,3,10,0,6.0,9,1,62,5,2,1.32,7.0
8760001.0,2600,194749.0,384436.0,2023,4,76,3,5,2,1,4,1,0,1,1,2,3,10,0,6.0,9,1,62,10,1,1.32,7.0
80150675.0,5000,177435.0,662499.0,2023,3,11,4,5,5,1,9,1,0,1,1,2,3,3,1,2.0,1,1,51,10,1,2.57,29.0
14550714.0,5000,178320.0,661614.0,2023,6,36,4,1,3,1,9,3,0,1,1,4,3,1,0,1.0,1,1,51,99,0,0.6,
97710248.0,8600,181260.0,665521.0,2023,10,72,4,5,1,1,8,1,0,1,1,4,3,6,0,1.0,1,1,51,5,1,5.76,7.0
14920523.0,9000,182986.0,570640.0,2023,9,41,4,1,2,1,9,0,3,3,1,0,3,1,1,2.0,1,1,62,7,1,1.32,12.0
14920523.0,9000,182986.0,570640.0,2023,9,41,4,1,2,1,9,0,3,3,1,0,3,1,1,2.0,1,1,62,6,1,1.32,10.0
10500351.0,6400,183784.0,674532.0,2023,6,77,4,1,5,1,8,0,2,3,1,3,3,1,0,1.0,1,1,51,6,1,1.32,12.0
10500351.0,6400,183784.0,674532.0,2023,6,77,4,1,5,1,8,0,2,3,1,3,3,1,0,1.0,1,1,51,15,2,1.32,48.0
200005.0,6900,192036.0,675542.0,2023,3,58,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,42,15,2,0.6,51.0
15840734.0,5000,176831.0,660598.0,2023,4,80,2,5,3,1,8,1,0,1,1,2,3,3,0,1.0,1,1,51,6,1,1.98,12.0
15840734.0,5000,176831.0,660598.0,2023,4,80,2,5,3,1,8,1,0,1,1,2,3,3,0,1.0,1,1,51,10,2,1.98,28.0
210007.0,6500,192948.0,704662.0,2023,5,88,1,5,6,1,9,0,3,1,1,3,3,3,1,2.0,1,1,32,6,1,2.52,11.0
210007.0,6500,192948.0,704662.0,2023,5,88,1,5,6,1,9,0,3,1,1,3,3,3,1,2.0,1,1,32,9,1,2.52,10.0
9080121.0,3000,220917.0,633669.0,2023,3,30,4,1,3,1,8,2,0,1,1,2,3,1,0,1.0,2,2,11,14,1,2.22,44.0
15000817.0,5000,179478.0,662622.0,2023,12,80,4,5,6,1,9,3,0,1,0,1,5,6,1,2.0,1,1,51,10,1,3.97,31.0
15000817.0,5000,179478.0,662622.0,2023,12,80,4,5,6,1,9,3,0,1,0,1,5,6,1,2.0,1,1,51,12,1,3.97,41.0
9950011.0,9000,178633.0,574176.0,2023,4,72,4,1,7,1,8,0,3,2,1,2,3,1,1,2.0,1,1,62,16,1,2.88,41.0
9950011.0,9000,178633.0,574176.0,2023,4,72,4,1,7,1,8,0,3,2,1,2,3,1,1,2.0,1,1,62,15,1,2.88,55.0
8610011.0,70,166991.0,632566.0,2023,12,94,4,5,5,1,8,0,5,1,1,5,5,4,1,2.0,1,1,61,5,1,5.7,6.0
8610011.0,70,166991.0,632566.0,2023,12,94,4,5,5,1,8,0,5,1,1,5,5,4,1,2.0,1,1,61,6,1,5.7,5.0
7910041.0,9000,180747.0,573331.0,2023,2,63,4,1,7,1,9,0,3,1,1,3,3,1,1,2.0,1,1,62,6,1,7.09,12.0
7910041.0,9000,180747.0,573331.0,2023,2,63,4,1,7,1,9,0,3,1,1,3,3,1,1,2.0,1,1,62,6,1,7.09,10.0
9310051.0,7400,186457.0,689709.0,2023,6,66,4,1,4,1,9,0,4,1,1,2,3,1,1,2.0,1,1,41,10,2,0.6,32.0
7730223.0,4000,200088.0,747325.0,2023,6,65,4,1,6,1,11,0,3,1,1,5,3,1,1,2.0,1,1,31,12,1,3.8,25.0
21840002.0,9700,189944.0,673720.0,2023,12,54,4,1,3,1,9,3,0,1,1,2,3,1,0,1.0,9,1,42,5,2,0.6,6.0
8640021.0,7400,186934.0,693150.0,2023,1,81,4,5,7,1,8,0,3,1,1,3,5,6,1,3.0,2,2,41,9,1,3.84,23.0
8640021.0,7400,186934.0,693150.0,2023,1,81,4,5,7,1,8,0,3,1,1,3,5,6,1,3.0,2,2,41,5,1,3.84,7.0
60350943.0,5000,182573.0,661892.0,2023,9,74,2,1,7,1,9,1,0,1,0,3,3,1,1,2.0,1,1,51,3,1,3.97,
60350943.0,5000,182573.0,661892.0,2023,9,74,2,1,7,1,9,1,0,1,0,3,3,1,1,2.0,1,1,51,9,1,3.97,22.0
10176.0,3000,220491.0,633391.0,2023,2,74,4,5,1,1,5,1,0,1,1,1,3,3,0,5.0,1,1,11,5,1,0.6,7.0
8330071.0,70,165432.0,632816.0,2023,9,51,4,1,5,1,8,0,3,1,1,2,4,1,0,1.0,1,1,61,14,1,1.32,49.0
8330071.0,70,165432.0,632816.0,2023,9,51,4,1,5,1,8,0,3,1,1,2,4,1,0,1.0,1,1,61,12,2,1.32,39.0
24180225.0,5000,184123.0,668237.0,2023,3,33,4,1,5,1,8,3,0,1,0,3,3,1,1,2.0,1,1,51,8,1,1.32,21.0
24180225.0,5000,184123.0,668237.0,2023,3,33,4,1,5,1,8,3,0,1,0,3,3,1,1,2.0,1,1,51,10,2,1.32,26.0
7770031.0,6200,176075.0,658313.0,2023,9,54,4,1,6,1,8,3,0,1,1,4,3,1,1,2.0,1,1,51,12,1,3.84,41.0
7770031.0,6200,176075.0,658313.0,2023,9,54,4,1,6,1,8,3,0,1,1,4,3,1,1,2.0,1,1,51,17,1,3.84,
15000817.0,5000,179478.0,662622.0,2023,11,25,4,5,4,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,12,1,3.97,40.0
15000817.0,5000,179478.0,662622.0,2023,11,25,4,5,4,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,8,1,3.97,
7870032.0,6200,176380.0,658134.0,2023,9,47,4,1,6,1,9,1,0,1,1,2,3,1,0,5.0,1,1,51,13,1,1.32,
7870032.0,6200,176380.0,658134.0,2023,9,47,4,1,6,1,9,1,0,1,1,2,3,1,0,5.0,1,1,51,12,1,1.32,41.0
92872787.0,3000,221655.0,635458.0,2023,6,56,4,1,6,1,8,3,0,1,1,3,3,1,0,6.0,1,1,11,10,2,1.32,7.0
92872787.0,3000,221655.0,635458.0,2023,6,56,4,1,6,1,8,3,0,1,1,3,3,1,0,6.0,1,1,11,8,1,1.32,24.0
9020052.0,70,165772.0,632672.0,2023,8,63,4,1,1,1,9,0,4,3,1,2,3,1,1,2.0,1,1,61,5,1,6.36,9.0
9020052.0,70,165772.0,632672.0,2023,8,63,4,1,1,1,9,0,4,3,1,2,3,1,1,2.0,1,1,61,10,1,6.36,30.0
24840714.0,3000,223074.0,637227.0,2023,2,55,4,1,5,1,8,0,3,1,1,4,3,1,0,1.0,1,1,11,6,1,5.72,10.0
24840714.0,3000,223074.0,637227.0,2023,2,55,4,1,5,1,8,0,3,1,1,4,3,1,0,1.0,1,1,11,7,1,5.72,13.0
110009.0,8400,183283.0,645074.0,2023,9,29,4,1,3,1,8,0,2,1,1,3,3,1,9,,1,1,44,14,1,0.6,49.0
10510017.0,7100,160205.0,619552.0,2023,6,55,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,10,1,1.32,9.0
10510017.0,7100,160205.0,619552.0,2023,6,55,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,7,1,1.32,16.0
70031.0,7400,187100.0,692671.0,2023,3,77,4,5,7,1,9,0,3,1,1,2,4,3,0,1.0,1,1,41,13,1,0.9,48.0
820007.0,6400,184591.0,675270.0,2023,10,35,4,1,4,1,9,3,0,1,1,3,3,1,0,7.0,1,1,51,15,1,1.32,54.0
17400001.0,7900,191053.0,664490.0,2023,12,91,4,5,7,1,8,0,2,2,1,4,3,3,1,2.0,1,1,42,6,1,3.97,10.0
17400001.0,7900,191053.0,664490.0,2023,12,91,4,5,7,1,8,0,2,2,1,4,3,3,1,2.0,1,1,42,4,1,3.97,
20420735.0,5000,176684.0,660184.0,2023,1,59,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,4,1,6.32,3.0
20420735.0,5000,176684.0,660184.0,2023,1,59,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,3,1,6.32,
130005.0,2650,184364.0,672728.0,2023,3,52,4,1,4,1,8,3,0,1,1,2,3,1,9,,1,1,51,9,1,1.32,24.0
130005.0,2650,184364.0,672728.0,2023,3,52,4,1,4,1,8,3,0,1,1,2,3,1,9,,1,1,51,12,2,1.32,43.0
24530725.0,3000,219462.0,635130.0,2023,1,17,4,5,5,1,8,3,0,1,1,5,3,3,1,2.0,1,1,11,9,1,7.02,26.0
24530725.0,3000,219462.0,635130.0,2023,1,17,4,5,5,1,8,3,0,1,1,5,3,3,1,2.0,1,1,11,7,1,7.02,9.0
17100011.0,7900,186042.0,667028.0,2023,11,87,4,5,6,1,8,3,0,1,1,0,3,3,0,5.0,1,1,42,15,1,6.96,52.0
17100011.0,7900,186042.0,667028.0,2023,11,87,4,5,6,1,8,3,0,1,1,0,3,3,0,5.0,1,1,42,99,1,6.96,3.0
410001.0,166,173136.0,632870.0,2023,2,66,4,1,4,1,8,3,0,1,1,3,3,1,0,5.0,2,2,44,7,1,1.32,19.0
410001.0,166,173136.0,632870.0,2023,2,66,4,1,4,1,8,3,0,1,1,3,3,1,0,5.0,2,2,44,6,2,1.32,11.0
11510121.0,7900,187089.0,666357.0,2023,3,47,4,1,1,1,9,0,3,1,1,2,3,1,1,2.0,1,1,42,6,2,1.32,4.0
11510121.0,7900,187089.0,666357.0,2023,3,47,4,1,1,1,9,0,3,1,1,2,3,1,1,2.0,1,1,42,10,1,1.32,30.0
8610011.0,70,166991.0,632566.0,2023,3,42,4,1,6,1,9,0,2,3,1,5,3,1,1,2.0,1,1,61,12,1,5.7,33.0
8610011.0,70,166991.0,632566.0,2023,3,42,4,1,6,1,9,0,2,3,1,5,3,1,1,2.0,1,1,61,10,1,5.7,19.0
7890032.0,6200,176432.0,658048.0,2023,5,79,4,5,3,1,8,3,0,1,1,2,3,6,0,6.0,1,1,51,17,1,1.32,34.0
100043.0,7900,189674.0,666616.0,2023,4,45,4,1,1,1,8,0,3,1,1,1,3,1,0,1.0,1,1,42,99,0,0.6,
340744.0,5000,177724.0,661310.0,2023,12,95,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,10,1,4.5,15.0
340744.0,5000,177724.0,661310.0,2023,12,95,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,4,1,4.5,
9210033.0,6200,176149.0,657398.0,2023,4,37,3,1,6,1,8,3,0,1,1,3,3,1,0,1.0,1,1,51,15,1,0.6,56.0
24770842.0,3000,218564.0,627325.0,2023,7,1,4,5,2,1,8,0,3,1,1,2,4,6,1,2.0,1,1,11,7,1,5.04,14.0
24770842.0,3000,218564.0,627325.0,2023,7,1,4,5,2,1,8,0,3,1,1,2,4,6,1,2.0,1,1,11,15,2,5.04,31.0
100146.0,3000,220532.0,631850.0,2023,3,65,4,1,5,1,8,0,4,1,1,2,3,1,1,2.0,1,1,11,13,2,3.84,43.0
100146.0,3000,220532.0,631850.0,2023,3,65,4,1,5,1,8,0,4,1,1,2,3,1,1,2.0,1,1,11,5,1,3.84,7.0
8930061.0,6200,177006.0,657462.0,2023,4,35,4,1,6,1,9,3,0,3,1,0,3,1,0,1.0,1,1,51,99,0,1.6,
15480001.0,2500,204995.0,741479.0,2023,2,94,4,5,7,1,8,3,0,1,1,5,3,3,1,2.0,1,1,31,6,1,1.32,6.0
15480001.0,2500,204995.0,741479.0,2023,2,94,4,5,7,1,8,3,0,1,1,5,3,3,1,2.0,1,1,31,6,1,1.32,10.0
90715.0,5000,177698.0,662215.0,2023,10,30,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,11,2,1.32,26.0
90715.0,5000,177698.0,662215.0,2023,10,30,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,6,2,1.32,11.0
8610011.0,70,166991.0,632566.0,2023,12,26,4,5,1,1,8,0,3,3,1,5,5,7,0,1.0,2,2,61,10,1,5.7,
10590335.0,7400,188533.0,690849.0,2023,1,80,4,5,7,1,8,0,5,1,1,4,3,6,0,1.0,1,1,41,10,1,1.98,29.0
10590335.0,7400,188533.0,690849.0,2023,1,80,4,5,7,1,8,0,5,1,1,4,3,6,0,1.0,1,1,41,6,1,1.98,10.0
8670001.0,70,166607.0,632785.0,2023,3,83,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,14,1,8.52,32.0
8670001.0,70,166607.0,632785.0,2023,3,83,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,6,1,8.52,13.0
180001.0,168,193464.0,691464.0,2023,4,59,2,1,4,1,8,3,0,1,1,3,3,1,0,5.0,1,1,41,6,2,1.32,12.0
180001.0,168,193464.0,691464.0,2023,4,59,2,1,4,1,8,3,0,1,1,3,3,1,0,5.0,1,1,41,5,1,1.32,5.0
110233.0,4000,199323.0,747339.0,2023,9,65,2,1,7,1,8,1,0,1,1,2,3,1,0,5.0,1,1,31,12,2,1.32,39.0
110233.0,4000,199323.0,747339.0,2023,9,65,2,1,7,1,8,1,0,1,1,2,3,1,0,5.0,1,1,31,5,2,1.32,4.0
92870804.0,3000,219055.0,632828.0,2023,9,91,4,5,4,1,9,3,0,4,1,3,3,3,9,7.0,1,1,11,12,1,3.97,27.0
92870804.0,3000,219055.0,632828.0,2023,9,91,4,5,4,1,9,3,0,4,1,3,3,3,9,7.0,1,1,11,5,1,3.97,4.0
17070621.0,4000,201249.0,742635.0,2023,7,84,4,5,3,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,11,2,1.32,34.0
17070621.0,4000,201249.0,742635.0,2023,7,84,4,5,3,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,6,2,1.32,9.0
12280911.0,5000,180760.0,664424.0,2023,10,56,4,1,2,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,99,0,1.92,
12280911.0,5000,180760.0,664424.0,2023,10,56,4,1,2,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,5,2,1.92,
7900006.0,7100,161075.0,618842.0,2023,7,39,4,1,1,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,9,1,3.84,24.0
7900006.0,7100,161075.0,618842.0,2023,7,39,4,1,1,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,1,3.84,10.0
14730412.0,4000,200966.0,741672.0,2023,7,26,4,1,6,1,9,0,2,1,1,5,3,1,1,2.0,1,1,31,17,1,1.25,59.0
80230079.0,6200,176432.0,658221.0,2023,6,93,4,5,2,1,8,3,0,1,1,4,3,3,0,1.0,1,1,51,7,1,2.58,10.0
14590825.0,5000,178749.0,661890.0,2023,8,96,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,6,1,1.92,11.0
14590825.0,5000,178749.0,661890.0,2023,8,96,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,8,1,1.92,3.0
70001.0,7200,182130.0,649124.0,2023,3,63,4,1,4,1,8,0,2,1,1,0,3,1,1,2.0,1,1,44,16,2,1.32,51.0
70001.0,7200,182130.0,649124.0,2023,3,63,4,1,4,1,8,0,2,1,1,0,3,1,1,2.0,1,1,44,14,1,1.32,47.0
7910004.0,6800,210129.0,746418.0,2023,6,17,4,5,4,1,8,1,0,1,1,3,5,3,1,2.0,1,1,31,4,2,1.92,3.0
7910004.0,6800,210129.0,746418.0,2023,6,17,4,5,4,1,8,1,0,1,1,3,5,3,1,2.0,1,1,31,9,1,1.92,28.0
18380370.0,4000,199152.0,744880.0,2023,2,65,4,1,3,1,8,0,3,1,1,1,3,1,0,1.0,1,1,31,12,2,0.6,33.0
24520714.0,3000,223320.0,637150.0,2023,4,80,2,5,3,1,2,3,0,1,1,3,3,3,1,2.0,1,1,11,5,1,1.32,6.0
24520714.0,3000,223320.0,637150.0,2023,4,80,2,5,3,1,2,3,0,1,1,3,3,3,1,2.0,1,1,11,11,1,1.32,35.0
9220009.0,6500,195120.0,703106.0,2023,12,33,4,1,5,1,8,0,2,1,1,5,3,1,0,5.0,1,1,32,6,2,1.32,5.0
9220009.0,6500,195120.0,703106.0,2023,12,33,4,1,5,1,8,0,2,1,1,5,3,1,0,5.0,1,1,32,6,2,1.32,7.0
9140022.0,6600,179979.0,657971.0,2023,7,90,4,5,1,1,9,1,0,1,1,2,3,3,0,6.0,1,1,51,5,1,0.9,8.0
99970512.0,7900,186989.0,665678.0,2023,10,83,4,5,2,1,9,0,3,4,1,4,3,3,1,2.0,1,1,42,8,2,3.84,20.0
99970512.0,7900,186989.0,665678.0,2023,10,83,4,5,2,1,9,0,3,4,1,4,3,3,1,2.0,1,1,42,4,1,3.84,5.0
9060041.0,70,168234.0,632833.0,2023,11,59,4,1,3,1,8,0,3,1,1,2,3,1,0,6.0,1,1,61,15,1,0.6,57.0
8130002.0,6800,211010.0,746506.0,2023,4,48,4,1,3,1,8,1,0,1,1,2,3,1,1,2.0,1,1,31,7,1,2.22,18.0
17130001.0,7900,187771.0,668027.0,2023,3,58,4,1,2,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,12,1,5.04,43.0
17130001.0,7900,187771.0,668027.0,2023,3,58,4,1,2,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,7,1,5.04,14.0
18380979.0,4000,200041.0,743891.0,2023,6,41,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,31,10,1,0.6,34.0
11780011.0,7900,187153.0,667524.0,2023,12,53,4,1,3,1,9,9,0,0,0,0,5,11,9,7.0,9,9,42,7,1,2.52,14.0
11780011.0,7900,187153.0,667524.0,2023,12,53,4,1,3,1,9,9,0,0,0,0,5,11,9,7.0,9,9,42,4,1,2.52,3.0
430176.0,166,172016.0,633688.0,2023,6,55,4,1,4,1,8,0,3,1,1,2,3,1,0,1.0,1,1,44,17,1,0.6,62.0
390005.0,6800,209997.0,745158.0,2023,2,70,4,1,2,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,14,1,1.92,35.0
8400034.0,6600,178822.0,658923.0,2023,4,84,4,5,7,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,99,0,1.32,
8400034.0,6600,178822.0,658923.0,2023,4,84,4,5,7,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,6,1,1.32,10.0
130031.0,7900,189219.0,664627.0,2023,3,41,4,1,1,1,8,3,0,1,1,3,5,1,0,1.0,1,9,42,99,0,1.32,
130031.0,7900,189219.0,664627.0,2023,3,41,4,1,1,1,8,3,0,1,1,3,5,1,0,1.0,1,9,42,9,1,1.32,6.0
360001.0,1200,200235.0,644585.0,2023,7,53,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,43,5,1,1.98,3.0
360001.0,1200,200235.0,644585.0,2023,7,53,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,43,13,1,1.98,44.0
80150879.0,5000,181251.0,664242.0,2023,8,91,4,5,2,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,2,1.32,5.0
80150879.0,5000,181251.0,664242.0,2023,8,91,4,5,2,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,4,2,1.32,5.0
17680554.0,5000,179311.0,663802.0,2023,2,6,4,5,1,1,8,1,0,1,1,3,3,3,0,5.0,1,1,51,7,1,1.32,15.0
17680554.0,5000,179311.0,663802.0,2023,2,6,4,5,1,1,8,1,0,1,1,3,3,3,0,5.0,1,1,51,6,1,1.32,8.0
67560112.0,8600,183417.0,666451.0,2023,7,89,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,9,51,99,0,3.42,
67560112.0,8600,183417.0,666451.0,2023,7,89,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,9,51,5,1,3.42,5.0
80001.0,9300,196337.0,718600.0,2023,3,52,4,1,5,1,9,0,5,1,1,3,3,1,0,7.0,1,1,32,16,1,1.32,61.0
17100011.0,7900,186042.0,667028.0,2023,4,72,4,1,3,1,9,3,0,1,1,2,3,1,0,5.0,1,1,42,8,1,6.96,22.0
17100011.0,7900,186042.0,667028.0,2023,4,72,4,1,3,1,9,3,0,1,1,2,3,1,0,5.0,1,1,42,11,1,6.96,38.0
30713.0,3000,222419.0,638383.0,2023,7,59,4,1,5,1,8,1,0,0,1,2,3,1,1,2.0,1,1,11,5,1,0.9,7.0
7400011.0,9000,179929.0,574797.0,2023,11,63,4,1,4,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,15,1,1.32,29.0
7400011.0,9000,179929.0,574797.0,2023,11,63,4,1,4,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,8,1,1.32,15.0
9930002.0,7100,159609.0,618947.0,2023,11,37,4,1,1,1,8,0,4,3,1,3,4,1,1,2.0,1,1,61,12,2,8.16,20.0
9930002.0,7100,159609.0,618947.0,2023,11,37,4,1,1,1,8,0,4,3,1,3,4,1,1,2.0,1,1,61,9,2,8.16,8.0
7960004.0,6800,210649.0,746277.0,2023,4,52,4,1,1,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,16,1,1.32,52.0
7960004.0,6800,210649.0,746277.0,2023,4,52,4,1,1,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,3,1,1.32,
10730021.0,9000,182823.0,573355.0,2023,1,74,4,5,2,1,8,0,3,2,1,4,3,4,1,2.0,1,1,62,10,2,3.2,29.0
10730021.0,9000,182823.0,573355.0,2023,1,74,4,5,2,1,8,0,3,2,1,4,3,4,1,2.0,1,1,62,10,1,3.2,26.0
17890093.0,8400,181097.0,645177.0,2023,7,31,4,1,6,1,9,0,3,4,1,3,3,1,1,2.0,1,1,44,12,1,2.52,24.0
17890093.0,8400,181097.0,645177.0,2023,7,31,4,1,6,1,9,0,3,4,1,3,3,1,1,2.0,1,1,44,13,1,2.52,40.0
15030132.0,4000,202899.0,743825.0,2023,4,96,4,5,7,1,8,3,0,1,1,3,3,3,1,2.0,1,1,31,7,2,1.32,5.0
7990042.0,6600,178135.0,658996.0,2023,2,50,4,1,2,1,9,3,0,6,1,1,3,11,1,2.0,9,5,51,14,1,3.2,22.0
7990042.0,6600,178135.0,658996.0,2023,2,50,4,1,2,1,9,3,0,6,1,1,3,11,1,2.0,9,5,51,6,1,3.2,10.0
80121.0,8600,181634.0,665233.0,2023,12,41,4,1,1,1,9,1,0,1,0,2,3,1,0,5.0,1,1,51,5,1,0.6,6.0
8960432.0,5000,180197.0,665239.0,2023,12,34,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,17,1,1.32,61.0
8960432.0,5000,180197.0,665239.0,2023,12,34,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,11,1,1.32,33.0
92871586.0,3000,220675.0,640555.0,2023,8,70,4,1,1,1,8,0,3,1,1,3,4,1,0,1.0,1,1,11,7,1,1.32,10.0
92871586.0,3000,220675.0,640555.0,2023,8,70,4,1,1,1,8,0,3,1,1,3,4,1,0,1.0,1,1,11,7,1,1.32,14.0
40012.0,6600,180875.0,659351.0,2023,9,72,4,1,3,1,9,1,0,1,0,2,3,1,0,1.0,1,1,51,6,1,0.6,9.0
25430121.0,3000,220727.0,633897.0,2023,3,53,4,1,1,1,9,1,0,8,3,1,1,11,1,3.0,9,1,11,99,0,2.22,
25430121.0,3000,220727.0,633897.0,2023,3,53,4,1,1,1,9,1,0,8,3,1,1,11,1,3.0,9,1,11,8,1,2.22,14.0
10150098.0,70,165479.0,631891.0,2023,1,33,4,1,5,1,8,0,3,1,1,2,3,1,0,7.0,1,1,61,11,1,0.6,34.0
17600551.0,5000,178687.0,663522.0,2023,5,13,4,5,5,1,9,1,0,1,1,3,3,3,1,2.0,1,1,51,5,1,4.5,
17600551.0,5000,178687.0,663522.0,2023,5,13,4,5,5,1,9,1,0,1,1,3,3,3,1,2.0,1,1,51,5,1,4.5,7.0
8300214.0,8600,183633.0,664650.0,2023,2,77,4,5,5,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,5,1,0.6,5.0
18380618.0,4000,197529.0,743409.0,2023,5,95,4,5,3,1,8,0,5,6,1,2,3,6,0,1.0,9,1,31,10,2,0.6,34.0
140022.0,9000,179993.0,572117.0,2023,5,60,4,1,7,1,9,3,0,1,1,0,3,1,0,6.0,1,1,62,10,1,3.12,30.0
140022.0,9000,179993.0,572117.0,2023,5,60,4,1,7,1,9,3,0,1,1,0,3,1,0,6.0,1,1,62,6,1,3.12,7.0
16740213.0,3000,218736.0,633151.0,2023,8,88,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,5,2,2.52,6.0
16740213.0,3000,218736.0,633151.0,2023,8,88,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,13,1,2.52,46.0
16740213.0,3000,218736.0,633151.0,2023,8,88,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,14,1,2.52,38.0
180042.0,7900,189296.0,666317.0,2023,7,67,4,1,1,1,8,2,0,1,1,0,3,1,1,2.0,1,1,42,4,1,0.9,
22090001.0,2650,186615.0,670613.0,2023,11,32,4,1,3,1,9,9,0,0,0,0,5,11,9,,9,9,51,18,1,0.9,60.0
12280911.0,5000,180760.0,664424.0,2023,9,85,4,5,1,1,9,3,0,1,0,4,5,6,1,2.0,1,1,51,99,0,1.92,
8660004.0,7100,161558.0,618724.0,2023,3,79,4,5,1,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,8,1,3.84,23.0
8660004.0,7100,161558.0,618724.0,2023,3,79,4,5,1,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,8,2,3.84,17.0
10800080.0,7100,160708.0,619470.0,2023,5,58,4,1,2,1,9,9,0,0,0,0,5,11,9,,9,9,61,5,2,0.9,6.0
90033.0,6200,176119.0,657321.0,2023,1,61,4,1,1,1,8,3,0,1,1,3,3,11,0,1.0,1,1,51,10,2,1.98,19.0
90033.0,6200,176119.0,657321.0,2023,1,61,4,1,1,1,8,3,0,1,1,3,3,11,0,1.0,1,1,51,8,2,1.98,20.0
23880254.0,3000,217445.0,629300.0,2023,6,63,4,1,5,1,9,3,0,7,1,2,5,11,1,2.0,9,5,11,6,1,5.1,14.0
23880254.0,3000,217445.0,629300.0,2023,6,63,4,1,5,1,9,3,0,7,1,2,5,11,1,2.0,9,5,11,5,1,5.1,6.0
99970571.0,7900,187353.0,667745.0,2023,6,30,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,42,9,1,1.92,24.0
99970571.0,7900,187353.0,667745.0,2023,6,30,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,42,6,2,1.92,8.0
10015.0,1247,204766.0,707421.0,2023,8,47,4,1,5,1,9,0,3,1,1,2,3,1,0,1.0,1,1,32,3,1,1.98,
