pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2023028662,1,1,2,654,,,9999,,,,,,12,2023,4,17,65,4,1,2,9,3,2,9,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,32,323,0,26,2,205020,712373
2023028666,1,1,1,5000,2524,2642,,17800926,,,,,20,2023,2,27,81,4,5,2,1,2,1,9,3,0,1,1,3,5,3,2,1,1,9,9,9,3,4,9,5,51,511,0,13,1,180512,663164
2023028670,1,2,1,3616,141,150,,80001,,,,,43,2023,5,16,29,4,1,3,0,3,1,9,0,2,1,1,2,3,1,6,1,1,9,9,9,3,3,1,7,77,777,0,16,1,228415,631094
2023028680,1,1,2,6200,311,,9999,,,,,,20,2023,8,28,29,4,1,2,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,3,176073,656954
2023028685,1,1,2,7600,403,,21,,,,,,12,2023,12,30,79,4,5,7,9,3,1,9,0,3,1,0,2,3,3,,1,1,9,9,9,4,3,9,2,24,246,0,15,1,207261,759531
2023028709,1,1,2,155,,,9999,,,,,,38,2023,10,24,45,4,1,3,9,1,8,5,3,0,1,1,2,3,1,,1,1,8,9,9,0,0,9,6,61,611,33,31,2,173903,626988
2023028715,1,1,1,5000,1216,1218,,570523,,,,,20,2023,6,12,49,4,1,2,0,3,4,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178105,663976
2023028719,1,1,2,5000,2215,,3,,,,,,20,2023,12,3,39,4,1,1,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178421,663421
2023028725,1,1,3,0,,,,,70,805,633,1219,12,2023,10,3,75,3,5,3,1,3,2,8,0,3,5,1,3,3,3,2,1,1,9,9,9,0,0,9,2,24,246,99,99,1,217338,755349
2023028740,1,1,2,564,,,9999,,,,,,38,2023,4,26,69,1,1,4,9,2,10,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,611,35,33,2,182651,631303
2023028748,1,1,4,0,,,,,89,0,271,,12,2023,7,14,86,4,5,6,9,3,1,8,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,1,2,24,244,99,99,1,232418,769019
2023028753,1,1,1,7900,645,622,,9900052,,,,,51,2023,3,24,3,4,5,6,0,3,2,9,0,3,1,1,3,5,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190338,665529
2023028757,1,1,3,0,,,,,85,0,232,1401,12,2023,4,4,88,4,5,3,1,1,1,9,3,0,3,1,3,3,3,2,1,1,9,9,9,1,4,1,2,24,242,99,99,1,230289,759235
2023028759,1,1,1,70,486,438,,10150407,,,,,38,2023,12,21,33,4,1,5,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,1,168191,637403
2023028768,1,1,1,3000,4799,4797,,28740735,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223933,636629
2023028770,1,1,1,681,115,120,,670001,,,,,20,2023,7,23,67,4,1,1,0,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,16,1,185820,664926
2023028773,1,1,4,0,,,,,471,0,38,,51,2023,6,30,18,4,5,6,9,1,3,9,0,2,7,1,5,3,6,,1,1,9,9,9,0,0,9,4,42,422,99,99,1,188482,664233
2023028788,1,1,2,4000,512,,123,,,,,,11,2023,11,1,69,4,5,4,9,3,2,8,0,3,1,1,4,3,6,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198502,747532
2023028794,1,1,4,0,,,,,92,0,4,,12,2023,11,14,53,4,1,3,9,3,2,8,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,2,22,221,99,99,1,255641,734498
2023028803,1,1,2,70,313,,9999,,,,,,38,2023,6,28,43,4,1,4,9,2,12,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,3,166897,633035
2023028808,1,1,2,8400,223,,9999,,,,,,52,2023,5,31,85,4,5,4,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,0,14,3,178773,644675
2023028813,1,1,4,0,,,,,3612,0,60,,38,2023,1,6,47,4,1,6,9,3,2,9,3,0,3,1,4,3,1,,2,2,9,9,9,0,0,9,6,61,611,99,99,1,169840,622112
2023028818,1,1,3,0,,,,,444,,295,12322,51,2023,2,2,38,4,1,5,0,3,5,8,0,3,4,1,4,4,1,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196052,675098
2023028827,1,2,1,3730,204,101,,20003,,,,,43,2023,5,28,75,4,1,1,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,3,3,9,7,77,777,99,16,1,215963,641231
2023028853,1,1,1,5000,248,197,,24170112,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180497,670053
2023028865,1,1,3,0,,,,,4,721,1908,399,11,2023,10,17,55,4,1,3,1,2,2,8,0,5,4,1,2,3,1,3,1,1,9,9,9,0,0,9,3,32,321,99,99,1,197518,735133
2023028873,1,1,3,0,,,,,222,0,1522,12513,34,2023,8,29,91,4,5,3,0,3,2,8,2,0,4,1,3,3,3,6,1,1,9,9,9,0,0,9,6,62,626,99,99,1,177097,547305
2023028877,1,1,2,541,117,,20,,,,,,12,2023,12,9,89,4,5,7,9,3,1,4,3,0,1,3,1,3,3,,1,1,9,9,7,8,0,9,3,32,324,99,27,3,192157,715961
2023028883,1,1,3,0,,,,,2,5,219,57,20,2023,7,1,1,4,5,7,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,511,99,99,1,181423,672011
2023028887,1,1,2,502,,,9999,,,,,,12,2023,4,16,52,4,1,1,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,2,24,243,99,27,2,219750,762230
2023028889,1,1,4,0,,,,,6,0,1580,,51,2023,3,14,94,4,5,3,9,2,3,9,0,3,8,1,0,3,3,,1,1,9,9,9,0,0,9,4,41,412,99,99,1,198869,683929
2023028892,1,1,3,0,,,,,4,85,2305,4050,12,2023,12,4,48,4,1,2,1,3,2,9,0,3,5,1,4,3,1,2,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209402,758228
2023028910,1,1,2,472,102,,9999,,,,,,61,2023,5,26,54,1,1,6,9,3,1,9,3,0,1,1,2,5,1,,1,1,9,9,9,3,2,1,1,11,111,99,28,3,210976,634540
2023028925,1,1,3,0,,,,,4,57,1466,345,51,2023,7,31,23,4,5,2,1,2,2,9,0,3,4,1,3,3,6,2,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191190,692220
2023028930,1,1,2,3000,4801,,9999,,,,,,61,2023,4,17,82,4,5,2,9,3,5,8,2,0,1,1,2,4,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223593,635161
2023028942,1,1,1,7600,507,510,,200006,,,,,12,2023,9,8,56,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,246,0,15,1,207147,759090
2023028943,1,1,3,0,,,,,31,0,475,9798,34,2023,3,14,36,4,1,3,1,3,2,8,1,0,5,1,2,3,1,2,2,2,9,9,9,0,0,9,6,62,623,99,99,1,218668,573032
2023028958,1,1,2,2630,285,,211,,,,,,38,2023,8,24,80,4,5,5,9,3,1,9,0,5,1,1,5,3,3,,1,1,9,9,9,3,3,2,6,61,612,0,15,1,177196,612275
2023028966,1,1,2,863,,,9999,,,,,,52,2023,1,15,96,4,5,1,9,2,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,432,25,31,2,191996,652236
2023028981,1,1,2,634,174,,9999,,,,,,51,2023,5,31,42,4,1,4,9,3,3,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,4,42,422,0,26,3,197172,669162
2023028992,1,2,2,3780,,,9999,,,,,,43,2023,2,12,53,4,1,1,9,3,5,9,0,3,1,1,4,3,1,,1,1,9,9,9,0,0,9,7,77,777,0,15,2,210740,622482
2023028996,1,1,3,0,,,,,4,0,2205,433,12,2023,4,24,37,4,1,2,9,3,1,9,0,2,1,1,3,4,1,,1,1,9,9,9,3,9,9,3,31,311,99,99,1,208204,748966
2023029000,1,1,2,7400,329,,9999,,,,,,51,2023,5,5,57,4,1,6,9,3,2,9,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187353,693996
2023029001,1,1,3,0,,,,,40,0,2996,4128,51,2023,2,1,80,4,5,4,1,3,5,9,3,0,5,1,2,3,3,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192734,673151
2023029004,1,1,3,0,,,,,2,5611,397,77,51,2023,1,11,44,4,1,4,1,3,5,8,0,3,1,0,2,3,1,2,1,1,9,9,9,0,0,9,4,41,411,99,99,1,186947,688184
2023029013,1,1,3,0,,,,,55,444,76,3437,51,2023,3,14,54,4,1,3,1,3,3,8,0,3,4,1,4,3,1,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196157,675365
2023029020,1,2,4,0,,,,,60,0,1295,,41,2023,3,1,66,4,1,4,9,2,5,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,224369,664842
2023029024,1,1,4,0,,,,,6,0,1884,,12,2023,3,31,15,4,5,6,9,3,3,8,1,0,7,1,3,3,5,,1,1,9,9,9,0,0,9,3,32,323,99,99,1,202800,712740
2023029036,1,1,4,0,,,,,85,0,78,,12,2023,11,28,4,4,5,3,9,3,8,8,0,2,5,1,5,4,3,,9,1,6,1,9,0,0,9,2,24,243,99,99,1,215513,757449
2023029063,1,2,4,0,,,,,5,0,288,,41,2023,2,7,43,4,1,3,9,3,3,9,0,3,6,1,3,3,1,,2,2,9,9,9,0,0,9,7,77,777,99,99,1,208468,666628
2023029074,1,1,2,7100,375,,50,,,,,,38,2023,3,5,64,4,1,1,9,3,2,8,0,3,1,1,3,4,1,,1,1,9,9,9,0,0,9,6,61,614,0,14,3,159303,619913
2023029084,1,1,4,0,,,,,35,0,130,,38,2023,6,2,45,4,1,6,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,612,99,99,1,174682,616813
2023029093,1,1,3,0,,,,,70,79,527,1209,12,2023,6,24,61,4,1,7,1,3,4,9,3,0,5,0,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,214065,745761
2023029097,1,1,4,0,,,,,854,0,27,,12,2023,3,21,53,4,1,3,9,3,4,9,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,2,24,242,99,99,1,229464,760550
2023029101,1,1,4,0,,,,,4,0,1505,,51,2023,5,19,30,4,1,6,9,3,3,9,0,4,5,1,3,3,1,,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191626,696149
2023029120,1,1,3,0,,,,,70,0,600,3588,12,2023,9,29,37,2,1,6,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,2,24,241,99,99,1,216599,752331
2023029134,1,1,1,5000,1994,1934,,15930724,,,,,20,2023,5,1,47,4,1,2,9,3,1,9,0,5,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,511,0,13,1,176683,661036
2023029140,1,1,1,3000,916,937,,120214,,,,,61,2023,3,6,71,2,5,2,1,2,1,8,0,3,1,1,2,3,6,2,1,1,9,9,9,3,4,1,1,11,111,0,12,1,219136,633110
2023029155,1,1,2,4000,1026,,10,,,,,,11,2023,11,6,39,4,1,2,9,3,1,9,1,0,1,1,2,3,1,7,1,1,9,9,9,3,3,1,3,31,311,0,13,1,201793,744043
2023029156,1,1,1,2650,221,163,,7260003,,,,,20,2023,1,24,24,4,5,3,1,3,5,8,3,0,1,1,2,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,16,1,185175,671578
2023029181,1,1,4,0,,,,,20,0,129,,20,2023,8,18,71,4,1,6,9,2,3,8,1,0,3,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179700,661492
2023029186,1,1,2,2600,572,,9999,,,,,,33,2023,4,2,89,4,5,1,9,1,8,9,2,0,1,1,2,3,3,,1,1,2,2,9,0,0,9,6,62,625,0,15,3,192942,385495
2023029204,1,1,4,0,,,,,675,0,41,,14,2023,8,5,78,4,1,7,9,2,2,8,3,0,1,0,4,1,11,,1,1,9,9,9,0,0,9,2,23,234,99,99,1,225338,719045
2023029206,1,1,1,5000,2503,2524,,53000001,,,,,20,2023,3,27,55,4,1,2,1,3,2,8,3,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181153,665174
2023029217,1,1,4,0,,,,,73,0,0,,14,2023,8,29,62,4,1,3,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,2,23,234,99,99,3,221971,729844
2023029219,1,1,2,6900,483,,9999,,,,,,51,2023,10,3,57,3,1,3,9,3,1,10,1,0,1,1,3,4,1,,1,1,9,9,9,9,0,9,4,42,421,0,14,3,189981,675740
2023029232,1,1,1,9600,161,169,,12130008,,,,,12,2023,7,9,46,4,1,1,1,3,5,8,3,0,1,1,1,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206851,749829
2023029233,1,1,4,0,,,,,581,0,212,,12,2023,3,22,51,4,1,4,9,3,2,9,3,0,2,1,3,3,1,,9,1,9,9,9,0,0,9,3,32,324,99,99,1,201967,705407
2023029272,1,1,1,1061,258,315,,7910002,,,,,14,2023,10,31,39,4,1,3,0,3,1,9,3,0,1,1,2,3,1,6,1,1,9,9,9,3,3,1,2,23,237,0,16,1,231909,737198
2023029280,1,1,1,6700,112,311,,90004,,,,,12,2023,5,4,94,4,5,5,0,3,2,8,3,0,1,1,3,3,3,6,1,1,9,9,9,0,0,9,2,22,221,0,16,1,249644,744613
2023029292,1,2,4,0,,,,,398,0,47,,43,2023,9,28,61,4,1,5,9,1,5,9,2,0,4,1,2,3,1,,1,1,6,2,9,0,0,9,7,77,777,99,99,1,223791,622935
2023029331,1,1,1,70,307,302,,8070011,,,,,38,2023,6,11,80,4,5,1,1,3,2,8,0,3,3,1,3,3,3,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167320,633180
2023029332,1,1,1,7900,433,430,,690062,,,,,51,2023,4,30,39,4,1,1,0,3,2,9,0,5,1,1,3,3,1,6,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190570,666377
2023029339,1,1,2,2200,510,,9999,,,,,,34,2023,1,6,62,4,1,6,9,1,2,8,1,0,3,1,5,3,1,,1,1,9,9,9,0,0,9,6,62,626,0,16,2,203371,553210
2023029381,1,1,2,4000,309,,11,,,,,,11,2023,8,23,15,4,5,4,9,2,8,8,1,0,1,1,2,3,3,2,1,1,8,9,9,0,0,9,3,31,311,0,13,1,201048,745962
2023029385,1,1,3,0,,,,,20,0,144,8052,20,2023,5,7,40,4,1,1,0,2,2,9,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179991,662972
2023029392,1,1,3,0,,,,,1,4370,682,10066,61,2023,1,18,32,4,1,4,1,2,2,9,3,0,1,1,3,5,1,2,1,1,9,9,9,0,0,9,1,11,111,99,99,1,224487,633839
2023029400,1,1,4,0,,,,,80,0,2099,,34,2023,2,14,36,4,1,3,9,3,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,6,62,623,99,99,1,210903,584284
2023029403,1,1,2,70,597,,9999,,,,,,38,2023,5,12,60,4,1,6,9,2,13,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,3,167536,635527
2023029406,1,1,2,4000,1022,,27,,,,,,11,2023,7,13,59,4,1,5,9,3,1,8,0,3,1,1,5,3,1,,1,1,9,9,9,3,2,1,3,31,311,0,13,1,201469,744205
2023029413,1,1,1,2610,205,212,,8200001,,,,,61,2023,12,26,71,4,5,3,0,2,1,8,3,0,1,1,2,3,8,1,1,1,9,9,9,1,3,1,1,11,112,0,14,1,199306,627654
2023029414,1,1,1,7100,6011,1115,,10800344,,,,,38,2023,7,5,37,4,1,4,1,3,2,8,0,3,3,1,4,5,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159695,620025
2023029432,1,1,2,1161,,,9999,,,,,,34,2023,5,26,73,1,1,6,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,25,2,176674,588820
2023029437,1,1,2,7100,267,,38,,,,,,38,2023,7,6,84,4,5,5,9,3,1,8,0,3,1,1,3,5,3,7,1,1,9,9,9,3,3,2,6,61,614,0,14,3,158302,617282
2023029438,1,2,3,0,,,,,90,505,3215,7122,41,2023,12,6,74,4,5,4,0,1,2,8,2,0,4,1,5,3,3,5,9,2,9,9,9,0,0,9,7,77,777,99,99,1,243942,661689
2023029442,1,1,2,5000,1011,,9999,,,,,,20,2023,1,10,54,4,1,3,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,511,0,13,3,180525,668440
2023029454,1,1,4,0,,,,,20,0,100,,20,2023,11,6,67,4,1,2,9,3,12,8,1,0,1,1,4,3,1,2,1,1,9,9,9,0,0,9,5,51,511,99,99,1,177510,660492
2023029464,1,1,1,3000,4601,4113,,92871279,,,,,61,2023,2,10,16,4,5,6,1,2,2,8,0,2,1,1,4,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221937,633877
2023029472,1,1,2,2650,209,,9999,,,,,,20,2023,6,14,56,4,1,4,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,511,0,16,3,184903,672458
2023029481,1,1,4,0,,,,,5714,0,60,,51,2023,3,24,55,4,1,6,9,3,5,9,2,0,2,1,2,3,1,,1,1,9,9,9,0,0,9,4,41,412,99,99,1,202390,696146
2023029507,1,1,1,7400,235,210,,8210022,,,,,51,2023,2,23,34,4,1,5,1,3,11,8,0,2,1,1,2,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,187216,694284
2023029520,1,1,1,3000,1452,1352,,26820842,,,,,61,2023,9,26,83,4,5,3,1,2,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,1,11,111,0,12,1,217838,628908
2023029529,1,1,1,4000,195,212,,470131,,,,,12,2023,1,13,27,4,5,6,1,3,2,8,1,0,3,1,2,3,6,2,2,2,9,9,9,0,0,9,3,31,311,0,13,1,205570,745683
2023029535,1,1,4,0,,,,,386,0,159,,61,2023,7,2,65,4,1,1,9,3,5,9,2,0,4,2,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,99,99,1,214489,631009
2023029536,1,1,3,0,,,,,25,0,1708,4141,34,2023,7,21,7,4,5,6,1,2,2,8,0,4,5,1,4,3,3,2,1,1,9,9,9,0,0,9,6,62,623,99,99,1,185251,570054
2023029537,1,1,1,3000,930,1143,,29870001,,,,,61,2023,2,6,73,4,5,2,0,3,1,9,3,0,1,1,2,3,3,1,2,2,9,9,9,1,3,2,1,11,111,0,12,1,218282,633285
2023029545,1,1,1,5000,1006,1555,,80150533,,,,,20,2023,7,23,1,4,5,1,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180989,665365
2023029551,1,1,3,0,,,,,23,0,33,11045,11,2023,1,1,31,4,1,1,0,2,8,1,1,0,2,1,3,3,1,1,1,1,6,9,9,0,0,9,3,31,311,99,99,1,200792,743980
2023029553,1,1,3,0,,,,,4,4111,925,303,52,2023,5,5,67,4,1,6,9,2,5,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,99,99,1,174507,644120
2023029566,1,1,2,3000,1842,,18,,,,,,61,2023,2,16,55,4,1,5,9,3,1,8,3,0,1,1,3,3,1,,5,1,9,9,9,3,2,1,1,11,111,0,12,1,220526,628676
2023029576,1,1,2,449,104,,32,,,,,,51,2023,5,17,34,4,1,4,9,3,1,8,3,0,1,1,0,3,1,,1,1,9,9,9,3,3,9,4,42,422,25,31,3,191608,662588
2023029593,1,1,4,0,,,,,25,0,1660,,34,2023,1,5,71,4,5,5,9,1,2,8,0,3,5,1,3,3,3,,1,1,9,9,9,0,0,9,6,62,623,99,99,1,189970,568758
2023029603,1,1,3,0,,,,,7276,7277,38,2701,14,2023,2,20,82,4,5,2,0,2,2,8,3,0,4,1,4,3,3,5,1,1,9,9,9,0,0,9,2,23,233,99,99,1,240066,728888
2023029605,1,1,2,6900,667,,9999,,,,,,51,2023,11,26,64,4,1,1,9,3,1,8,0,3,1,1,1,3,1,,1,1,9,9,9,4,3,2,4,42,421,0,14,3,190021,677692
2023029615,1,1,2,5000,1555,,150,,,,,,20,2023,3,12,43,4,1,1,9,3,2,9,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180736,665176
2023029626,1,1,1,70,189,302,,7910013,,,,,38,2023,3,9,40,4,1,5,1,3,2,8,0,3,2,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166192,633660
2023029634,1,2,1,3650,149,150,,42,,,,,43,2023,7,30,31,4,1,1,9,3,1,8,0,2,1,1,2,3,1,,1,1,9,9,9,3,3,2,7,77,777,99,17,1,215582,619563
2023029643,1,1,2,7400,535,,38,,,,,,51,2023,10,26,43,4,1,5,9,2,1,9,1,0,1,1,0,3,1,,1,6,9,9,7,8,0,9,4,41,411,0,13,3,185846,692328
2023029644,1,1,2,2710,150,,9999,,,,,,12,2023,4,10,85,3,5,2,9,3,1,8,0,2,1,1,5,4,3,,1,1,9,9,9,3,3,2,3,32,323,0,25,3,214276,715344
2023029660,1,1,1,2640,433,142,,28420251,,,,,51,2023,10,30,45,4,1,2,0,3,3,8,0,3,1,1,1,3,1,6,1,1,9,9,9,0,0,9,4,42,422,0,15,1,197275,665722
2023029663,1,1,2,499,300,,67,,,,,,14,2023,2,17,66,4,1,6,9,3,1,8,1,0,1,1,3,3,11,7,1,1,9,9,9,3,3,1,2,23,237,99,27,1,226267,732330
2023029672,1,1,2,2640,479,,9999,,,,,,51,2023,5,15,73,4,1,2,9,2,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,4,42,422,0,15,3,197904,666126
2023029682,1,1,2,3000,3037,,9999,,,,,,61,2023,6,6,63,4,1,3,9,3,5,9,2,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223309,638045
2023029690,1,1,1,8400,363,351,,8600005,,,,,52,2023,9,23,67,4,1,7,1,3,4,8,0,4,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181520,644682
2023029707,1,1,3,0,,,,,20,0,85,8064,20,2023,7,14,78,4,1,6,0,3,15,1,0,2,5,1,4,3,1,1,1,1,9,9,9,0,0,9,5,51,513,99,99,1,177524,658992
2023029712,1,2,4,0,,,,,596,0,96,,41,2023,6,21,35,4,1,4,9,3,2,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,213671,710161
2023029719,1,1,4,0,,,,,781,0,55,,12,2023,12,30,82,4,5,7,9,3,5,9,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,3,31,311,99,99,1,210475,746826
2023029732,1,1,1,9000,137,469,,98340901,,,,,34,2023,3,29,30,4,1,4,0,2,1,9,3,0,1,1,3,3,1,1,1,1,9,9,9,3,1,1,6,62,623,0,13,1,177762,574005
2023029735,1,1,3,0,,,,,20,0,60,8062,20,2023,7,16,68,4,1,1,0,2,4,9,3,0,5,1,0,5,1,1,1,1,9,9,9,0,0,9,5,51,513,99,99,1,177427,656553
2023029760,1,1,1,5000,116,275,,16810122,,,,,20,2023,9,26,33,4,1,3,0,2,11,8,3,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181499,669854
2023029767,1,1,2,8300,447,,21,,,,,,52,2023,7,18,9,4,5,3,9,3,13,9,3,0,1,0,0,5,6,7,1,1,9,9,9,0,0,9,4,44,442,0,13,1,178778,655265
2023029771,1,1,2,70,323,,1,,,,,,38,2023,5,30,45,4,1,3,9,2,15,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,3,168192,631501
2023029776,1,1,2,8300,447,,4,,,,,,52,2023,7,28,4,4,5,6,9,3,11,8,1,0,1,0,1,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,178104,655622
2023029781,1,1,2,7400,503,,9,,,,,,51,2023,5,12,49,4,1,6,9,3,1,8,3,0,1,1,4,3,1,,1,1,9,9,9,3,3,2,4,41,411,0,13,1,186917,691651
2023029802,1,1,1,6400,618,705,,1070009,,,,,20,2023,12,14,38,4,1,5,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,3,3,2,5,51,511,0,14,1,181323,675083
2023029817,1,1,4,0,,,,,8675,0,95,,12,2023,5,31,41,4,1,4,9,3,9,9,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,21,213,99,99,1,252416,766219
2023029819,1,1,3,0,,,,,234,241,125,1811,34,2023,1,18,33,4,1,4,0,2,2,8,2,0,4,1,5,3,1,5,1,1,9,9,9,0,0,9,6,62,622,99,99,1,154897,580729
2023029836,1,1,4,0,,,,,,,,,12,2023,4,21,41,4,1,6,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,9,,
2023029851,1,1,1,4000,288,195,,470131,,,,,12,2023,8,13,21,4,5,1,1,3,2,9,0,5,3,1,5,3,3,2,9,9,9,9,9,0,0,9,3,31,311,0,13,1,205570,745683
2023029867,1,1,1,6300,601,609,,8980009,,,,,20,2023,10,22,63,4,1,1,1,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,15,1,182079,663761
2023029878,1,1,3,0,,,,,722,0,17,1199,14,2023,9,26,96,4,5,3,1,3,2,9,3,0,5,1,3,3,3,2,1,1,9,9,9,0,0,9,2,23,235,99,99,1,210402,730892
2023029902,1,1,3,0,,,,,3502,3,0,11519,38,2023,5,1,43,4,1,2,1,3,2,8,0,5,5,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,614,99,99,1,163384,620630
2023029917,1,1,2,5000,461,,165,,,,,,20,2023,6,10,8,4,5,7,9,1,11,9,3,0,1,0,3,3,3,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178465,665909
2023029929,1,1,1,1020,105,163,,640017,,,,,12,2023,9,12,31,4,1,3,0,3,1,9,0,5,1,1,2,3,1,7,1,1,9,9,9,2,3,2,3,32,324,0,16,1,193128,712014
2023029951,1,1,1,3000,1435,4451,,23890842,,,,,61,2023,7,2,11,4,5,1,1,3,2,9,3,0,1,1,2,3,10,2,9,1,9,9,9,0,0,9,1,11,111,0,12,1,218545,626668
