HODESH_TEUNA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years,HOUR
9,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,7,2,1.92,12.0,10
4,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,10,1,8.16,,10
4,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,14,1,8.16,43.0,10
4,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,6,1,8.16,11.0,10
7,4,1,3,1,9,9,0,0,0,0,5,11,9,,9,9,31,10,2,0.9,32.0,6
4,4,5,2,1,9,3,0,1,1,4,5,6,1,2.0,9,1,11,6,1,5.1,8.0,20
7,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,11,1,3.84,27.0,19
7,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,8,2,3.84,5.0,19
7,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,2,3.84,8.0,19
7,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,1,3.84,14.0,19
4,4,1,3,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,6,2,1.32,8.0,17
4,4,1,3,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,7,1,1.32,14.0,17
3,4,1,2,1,9,1,0,1,1,2,5,1,0,6.0,9,2,11,6,1,4.12,7.0,6
3,4,1,2,1,9,1,0,1,1,2,5,1,0,6.0,9,2,11,8,1,4.12,20.0,6
11,4,1,3,1,8,1,0,1,1,3,5,1,1,2.0,1,1,51,6,1,0.6,11.0,11
8,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,15,2,7.62,32.0,19
8,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,11,1,7.62,36.0,19
2,4,5,2,1,9,3,0,1,1,3,5,3,1,2.0,1,1,51,9,1,0.9,24.0,20
5,4,1,3,1,9,0,2,1,1,2,3,1,0,6.0,1,1,77,14,2,1.32,39.0,7
6,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,16,1,1.32,60.0,12
6,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,99,0,1.32,,12
3,4,5,6,1,9,0,3,1,1,3,5,3,0,1.0,1,1,42,18,1,1.32,67.0,0
3,4,5,6,1,9,0,3,1,1,3,5,3,0,1.0,1,1,42,5,1,1.32,7.0,0
12,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,61,9,1,1.98,21.0,8
12,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,61,7,1,1.98,17.0,8
5,4,1,4,1,9,3,0,1,1,4,3,1,9,7.0,1,1,11,9,1,1.32,19.0,8
5,4,1,4,1,9,3,0,1,1,4,3,1,9,7.0,1,1,11,15,1,1.32,42.0,8
7,4,1,1,1,8,1,0,1,1,2,3,1,0,5.0,1,1,42,5,2,1.32,4.0,16
7,4,1,1,1,8,1,0,1,1,2,3,1,0,5.0,1,1,42,9,1,1.32,24.0,16
5,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,77,5,1,1.32,7.0,18
5,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,12,1,5.64,39.0,12
5,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,16,1,5.64,63.0,12
5,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,10,1,5.64,15.0,12
5,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,12,2,5.64,37.0,12
5,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,16,1,5.64,55.0,12
9,4,1,6,1,8,0,3,1,1,3,3,1,0,6.0,1,1,24,7,1,1.32,16.0,13
9,4,1,6,1,8,0,3,1,1,3,3,1,0,6.0,1,1,24,9,2,1.32,21.0,13
5,4,1,2,1,9,0,5,1,1,0,3,1,9,,1,1,51,7,2,0.6,17.0,11
3,2,5,2,1,8,0,3,1,1,2,3,6,1,2.0,1,1,11,6,1,0.9,3.0,17
1,4,5,3,1,8,3,0,1,1,2,3,6,1,2.0,1,1,51,18,1,1.32,69.0,5
1,4,5,3,1,8,3,0,1,1,2,3,6,1,2.0,1,1,51,12,2,1.32,40.0,5
3,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,1,1.32,21.0,13
3,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,8,1,1.32,20.0,13
7,4,1,1,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,12,2,2.52,5.0,11
7,4,1,1,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,12,1,2.52,41.0,11
10,4,1,3,1,9,3,0,1,1,2,3,1,0,6.0,1,1,23,12,2,0.6,30.0,9
5,4,5,5,1,8,3,0,1,1,3,3,3,0,6.0,1,1,22,13,1,1.32,31.0,23
5,4,5,5,1,8,3,0,1,1,3,3,3,0,6.0,1,1,22,9,1,1.32,28.0,23
6,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,61,99,0,6.0,,19
6,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,61,5,1,6.0,6.0,19
4,4,1,1,1,9,0,5,1,1,3,3,1,0,6.0,1,1,42,6,2,1.32,9.0,9
4,4,1,1,1,9,0,5,1,1,3,3,1,0,6.0,1,1,42,6,1,1.32,3.0,9
12,4,5,3,1,8,3,0,1,1,2,3,8,0,1.0,1,1,11,7,2,0.9,11.0,17
7,4,1,4,1,8,0,3,3,1,4,5,1,1,2.0,1,1,61,10,2,4.44,12.0,9
7,4,1,4,1,8,0,3,3,1,4,5,1,1,2.0,1,1,61,99,0,4.44,,9
2,4,5,6,1,8,0,2,1,1,4,3,3,1,2.0,1,1,11,8,1,8.24,14.0,3
2,4,5,6,1,8,0,2,1,1,4,3,3,1,2.0,1,1,11,14,1,8.24,48.0,3
2,4,1,5,1,8,0,2,1,1,2,3,1,1,2.0,1,1,41,9,1,1.32,6.0,8
2,4,1,5,1,8,0,2,1,1,2,3,1,1,2.0,1,1,41,8,2,1.32,16.0,8
9,4,5,3,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,8,2,1.98,19.0,20
9,4,5,3,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,7,1,1.98,14.0,20
1,4,5,6,1,8,1,0,3,1,2,3,6,1,2.0,2,2,31,9,1,2.52,15.0,6
1,4,5,6,1,8,1,0,3,1,2,3,6,1,2.0,2,2,31,6,1,2.52,11.0,6
2,4,5,2,1,9,3,0,1,1,2,3,3,0,1.0,2,2,11,5,1,1.92,6.0,18
7,4,5,1,1,8,3,0,1,1,2,3,3,1,2.0,1,1,51,8,1,2.57,17.0,0
7,4,5,1,1,8,3,0,1,1,2,3,3,1,2.0,1,1,51,12,1,2.57,40.0,0
3,4,1,5,1,8,0,3,2,1,4,3,1,1,2.0,1,1,61,16,1,4.44,53.0,9
3,4,1,5,1,8,0,3,2,1,4,3,1,1,2.0,1,1,61,16,1,4.44,34.0,9
7,4,1,1,1,8,0,2,1,1,2,3,1,9,,1,1,77,4,1,0.6,3.0,7
10,4,1,2,1,8,0,3,1,1,1,3,1,0,6.0,1,1,42,8,1,1.32,15.0,11
10,4,1,2,1,8,0,3,1,1,1,3,1,0,6.0,1,1,42,7,2,1.32,12.0,11
9,4,1,7,1,8,0,4,1,1,3,3,1,1,2.0,1,1,44,17,2,1.32,45.0,16
9,4,1,7,1,8,0,4,1,1,3,3,1,1,2.0,1,1,44,5,1,1.32,6.0,16
3,4,1,4,1,9,3,0,1,1,3,3,1,0,1.0,1,1,62,11,2,0.9,23.0,7
9,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,51,15,1,3.42,55.0,8
12,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,11,1,0.6,38.0,9
8,4,5,1,1,9,0,5,3,1,5,3,3,1,2.0,9,9,31,14,1,2.52,32.0,5
8,4,5,1,1,9,0,5,3,1,5,3,3,1,2.0,9,9,31,6,1,2.52,10.0,5
10,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,11,1,4.5,33.0,15
10,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,5,1,4.5,3.0,15
10,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,11,1,4.5,35.0,15
10,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,5,2,4.5,,15
9,4,1,3,1,9,0,5,1,1,2,3,1,0,7.0,1,1,32,8,2,0.6,23.0,7
7,4,5,1,1,9,3,0,1,1,2,3,10,1,2.0,9,1,11,15,2,2.52,33.0,2
7,4,5,1,1,9,3,0,1,1,2,3,10,1,2.0,9,1,11,4,2,2.52,3.0,2
11,4,1,1,1,8,2,0,1,1,2,3,1,1,2.0,1,1,11,6,1,0.9,9.0,12
6,4,1,4,1,8,0,3,1,1,1,3,1,0,1.0,1,1,41,13,2,0.6,45.0,19
3,4,1,6,1,9,3,0,1,1,1,3,1,0,1.0,1,1,43,7,1,1.32,10.0,18
3,4,1,6,1,9,3,0,1,1,1,3,1,0,1.0,1,1,43,6,1,1.32,13.0,18
10,4,1,6,1,8,0,3,3,1,4,3,1,1,2.0,1,1,41,11,1,4.5,36.0,16
10,4,1,6,1,8,0,3,3,1,4,3,1,1,2.0,1,1,41,14,1,4.5,,16
11,4,5,3,1,8,3,0,1,1,2,3,10,0,5.0,9,2,22,5,1,2.52,3.0,4
11,4,5,3,1,8,3,0,1,1,2,3,10,0,5.0,9,2,22,6,1,2.52,11.0,4
5,4,5,2,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,5,1,0.6,4.0,20
5,4,1,3,1,5,3,0,1,1,2,3,1,0,1.0,1,1,51,8,2,0.6,16.0,15
1,4,5,3,1,8,0,3,1,1,3,3,6,1,2.0,1,1,11,8,2,1.32,15.0,17
1,4,5,3,1,8,0,3,1,1,3,3,6,1,2.0,1,1,11,10,2,1.32,29.0,17
6,4,5,6,1,8,0,5,2,1,2,3,6,1,2.0,1,1,31,6,2,5.94,10.0,20
6,4,5,6,1,8,0,5,2,1,2,3,6,1,2.0,1,1,31,5,1,5.94,7.0,20
5,4,1,2,1,8,2,0,1,1,3,3,1,1,2.0,1,1,11,10,1,5.04,34.0,7
5,4,1,2,1,8,2,0,1,1,3,3,1,1,2.0,1,1,11,8,1,5.04,14.0,7
1,4,1,5,1,9,0,4,1,1,2,3,1,0,1.0,1,1,31,11,2,1.32,16.0,11
1,4,1,5,1,9,0,4,1,1,2,3,1,0,1.0,1,1,31,6,2,1.32,5.0,11
1,4,5,4,1,9,0,3,2,1,3,3,3,1,2.0,1,1,31,16,1,3.12,60.0,19
2,4,5,6,1,9,3,0,1,1,2,3,6,1,2.0,1,1,51,8,1,3.2,16.0,5
2,4,5,6,1,9,3,0,1,1,2,3,6,1,2.0,1,1,51,13,1,3.2,48.0,5
12,4,5,1,1,9,0,3,1,0,3,3,3,1,2.0,1,1,11,5,1,1.92,2.0,19
12,4,5,1,1,9,0,3,1,0,3,3,3,1,2.0,1,1,11,3,1,1.92,,19
5,4,1,1,1,9,9,0,0,0,0,5,11,9,,9,9,61,10,1,2.22,8.0,11
12,4,1,4,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,10,1,1.92,28.0,10
12,4,1,4,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,12,1,1.92,42.0,10
5,4,1,1,1,8,0,3,1,1,0,3,1,1,2.0,1,1,42,9,1,0.6,21.0,8
12,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,51,99,0,3.2,,14
12,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,51,6,1,3.2,7.0,14
3,4,1,5,1,9,0,5,1,1,2,3,1,0,5.0,1,1,41,16,1,1.32,59.0,15
3,4,1,5,1,9,0,5,1,1,2,3,1,0,5.0,1,1,41,12,1,1.32,37.0,15
2,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,9,2,1.32,11.0,11
1,4,5,6,1,9,0,3,1,1,2,3,3,0,6.0,1,1,44,6,1,0.9,7.0,3
9,2,5,1,1,9,3,0,1,0,2,3,6,0,5.0,1,1,51,14,1,1.98,50.0,4
9,2,5,1,1,9,3,0,1,0,2,3,6,0,5.0,1,1,51,4,1,1.98,4.0,4
6,4,5,1,1,8,0,3,1,1,4,3,3,1,2.0,1,1,44,5,1,1.32,7.0,21
6,4,5,1,1,8,0,3,1,1,4,3,3,1,2.0,1,1,44,11,2,1.32,29.0,21
11,4,5,2,1,9,9,0,0,0,0,5,6,1,2.0,9,9,31,14,1,6.36,35.0,2
11,4,5,2,1,9,9,0,0,0,0,5,6,1,2.0,9,9,31,9,1,6.36,3.0,2
5,4,5,5,1,8,0,4,1,1,3,2,3,0,6.0,1,1,61,6,2,1.32,11.0,23
5,4,5,5,1,8,0,4,1,1,3,2,3,0,6.0,1,1,61,5,1,1.32,4.0,23
1,4,5,7,1,8,1,0,1,1,5,3,3,0,1.0,1,1,23,6,1,1.98,11.0,20
1,4,5,7,1,8,1,0,1,1,5,3,3,0,1.0,1,1,23,5,2,1.98,6.0,20
1,4,1,5,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,9,1,1.32,24.0,8
1,4,1,5,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,1,1.32,20.0,8
7,4,1,5,1,9,3,0,3,1,0,3,1,1,2.0,1,1,31,12,1,1.32,42.0,12
7,4,1,5,1,9,3,0,3,1,0,3,1,1,2.0,1,1,31,6,1,1.32,8.0,12
12,4,5,7,1,8,0,3,1,1,3,3,3,0,1.0,2,2,43,7,1,1.32,,17
12,4,5,7,1,8,0,3,1,1,3,3,3,0,1.0,2,2,43,7,1,1.32,18.0,17
8,4,5,7,1,5,0,3,1,1,3,3,3,0,5.0,1,1,51,4,1,0.6,3.0,22
8,4,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,42,9,1,8.24,23.0,23
8,4,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,42,5,1,8.24,5.0,23
2,4,1,5,1,8,3,0,1,1,3,3,1,0,1.0,1,1,24,6,1,1.98,12.0,11
2,4,1,5,1,8,3,0,1,1,3,3,1,0,1.0,1,1,24,12,1,1.98,40.0,11
2,4,1,6,1,8,0,3,2,1,3,3,1,9,7.0,1,1,43,7,1,0.9,12.0,7
8,4,1,4,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,5,1,1.92,4.0,14
8,4,5,3,1,8,3,0,3,1,3,3,3,1,2.0,1,1,24,9,1,1.32,27.0,0
8,4,5,3,1,8,3,0,3,1,3,3,3,1,2.0,1,1,24,9,2,1.32,23.0,0
2,4,5,1,1,8,0,3,1,1,2,3,3,1,2.0,1,1,11,6,1,2.52,8.0,20
2,4,5,1,1,8,0,3,1,1,2,3,3,1,2.0,1,1,11,7,2,2.52,7.0,20
4,1,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,61,5,1,4.44,8.0,17
4,1,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,61,8,2,4.44,19.0,17
4,4,1,1,1,8,0,5,1,1,3,5,1,1,2.0,1,1,61,11,1,2.88,33.0,15
4,4,1,1,1,8,0,5,1,1,3,5,1,1,2.0,1,1,61,11,2,2.88,31.0,15
12,4,1,4,1,8,3,0,1,1,2,3,1,0,5.0,1,1,44,4,2,4.5,4.0,9
12,4,1,4,1,8,3,0,1,1,2,3,1,0,5.0,1,1,44,11,2,4.5,30.0,9
12,4,5,3,1,8,3,0,1,1,2,3,3,0,7.0,1,1,29,14,1,0.6,39.0,18
12,4,5,1,1,9,0,3,1,1,3,3,3,0,1.0,1,1,24,14,1,1.32,27.0,17
12,4,5,1,1,9,0,3,1,1,3,3,3,0,1.0,1,1,24,6,1,1.32,13.0,17
9,4,5,1,1,8,2,0,1,1,5,5,6,9,,9,9,44,99,0,0.6,,19
3,4,1,5,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,9,2,1.32,23.0,7
3,4,1,5,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,5,1,1.32,4.0,7
9,4,1,2,1,9,0,4,1,1,3,4,1,0,1.0,9,1,61,13,1,0.9,48.0,14
5,4,5,3,1,8,0,5,1,1,2,1,3,0,5.0,9,1,61,4,1,1.32,3.0,3
5,4,5,3,1,8,0,5,1,1,2,1,3,0,5.0,9,1,61,4,1,1.32,3.0,3
9,4,1,5,1,8,3,0,1,1,2,3,11,0,1.0,1,1,41,7,1,0.6,17.0,8
3,4,5,1,1,9,2,0,1,0,3,3,3,1,2.0,1,1,11,7,1,2.52,8.0,20
3,4,5,1,1,9,2,0,1,0,3,3,3,1,2.0,1,1,11,6,1,2.52,6.0,20
9,4,1,2,1,8,1,0,1,1,4,3,1,1,2.0,1,1,11,5,1,1.92,8.0,13
5,4,1,7,1,8,0,3,2,1,4,3,1,1,2.0,1,1,42,11,1,1.32,31.0,16
5,4,1,7,1,8,0,3,2,1,4,3,1,1,2.0,1,1,42,9,2,1.32,28.0,16
8,4,5,5,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,7,2,5.64,17.0,0
8,4,5,5,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,16,2,5.64,25.0,0
11,4,1,4,1,9,0,3,1,1,2,4,1,0,1.0,1,1,41,17,1,0.6,,8
8,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,6,51,8,1,4.12,23.0,9
8,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,6,51,14,1,4.12,45.0,9
8,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,6,51,99,0,4.12,,9
1,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,2,2,24,10,2,1.32,19.0,7
1,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,2,2,24,7,1,1.32,15.0,7
1,4,5,4,1,8,3,0,1,1,2,3,6,9,7.0,1,1,24,14,1,0.9,30.0,6
5,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,44,4,1,2.58,,14
5,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,44,12,1,2.58,40.0,14
2,4,5,3,1,8,3,0,1,1,2,3,3,0,1.0,2,2,42,4,2,2.52,4.0,22
2,4,5,3,1,8,3,0,1,1,2,3,3,0,1.0,2,2,42,8,1,2.52,17.0,22
2,4,5,3,1,8,3,0,1,1,2,3,3,0,1.0,2,2,42,10,1,2.52,16.0,22
2,4,5,3,1,8,3,0,1,1,2,3,3,0,1.0,2,2,42,7,1,2.52,,22
4,4,5,2,1,9,9,0,0,0,0,5,6,9,,9,9,62,14,1,2.22,29.0,20
7,4,1,3,1,8,0,3,1,1,2,3,1,0,1.0,1,1,31,16,1,0.6,58.0,18
2,4,1,6,1,8,3,0,1,1,2,5,1,1,2.0,1,1,51,10,1,0.9,33.0,14
11,4,5,1,1,1,1,0,1,1,0,3,3,1,2.0,1,1,51,6,1,3.2,9.0,0
11,4,5,1,1,1,1,0,1,1,0,3,3,1,2.0,1,1,51,4,1,3.2,,0
5,4,5,7,1,9,3,0,1,1,3,2,3,0,5.0,1,1,62,5,1,1.32,6.0,20
5,4,5,7,1,9,3,0,1,1,3,2,3,0,5.0,1,1,62,7,1,1.32,17.0,20
10,4,1,5,1,9,0,3,1,1,5,3,1,0,1.0,1,1,44,16,1,2.58,62.0,14
5,4,1,7,1,9,9,0,0,0,0,5,11,1,2.0,9,9,62,13,2,3.12,41.0,13
5,4,1,7,1,9,9,0,0,0,0,5,11,1,2.0,9,9,62,9,1,3.12,25.0,13
5,4,1,2,1,8,3,0,1,1,3,3,1,0,5.0,1,1,61,9,1,1.32,17.0,15
5,4,1,2,1,8,3,0,1,1,3,3,1,0,5.0,1,1,61,17,1,1.32,58.0,15
6,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,7,1,2.52,18.0,10
6,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,16,1,2.52,58.0,10
6,4,1,4,1,8,0,3,1,0,3,3,1,0,7.0,1,1,61,9,2,0.6,16.0,8
8,4,5,1,1,8,3,0,1,1,2,3,3,0,6.0,1,1,42,5,1,1.32,6.0,1
8,4,5,1,1,8,3,0,1,1,2,3,3,0,6.0,1,1,42,5,1,1.32,4.0,1
10,3,1,4,1,9,3,0,3,1,0,3,1,1,2.0,1,1,31,5,1,6.36,8.0,8
10,3,1,4,1,9,3,0,3,1,0,3,1,1,2.0,1,1,31,8,2,6.36,3.0,8
2,4,1,5,1,9,0,3,1,1,3,3,1,1,2.0,1,1,11,15,1,5.04,49.0,12
2,4,1,5,1,9,0,3,1,1,3,3,1,1,2.0,1,1,11,9,1,5.04,26.0,12
8,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,11,11,1,10.76,34.0,17
8,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,11,5,1,10.76,6.0,17
4,2,5,3,1,9,1,0,1,1,2,3,3,0,1.0,1,1,51,99,0,3.8,,0
4,2,5,3,1,9,1,0,1,1,2,3,3,0,1.0,1,1,51,9,1,3.8,25.0,0
4,2,5,3,1,9,1,0,1,1,2,3,3,0,1.0,1,1,51,5,1,3.8,7.0,0
4,4,1,2,1,8,0,3,1,1,3,3,11,1,2.0,1,1,41,7,1,0.6,18.0,7
1,4,1,2,1,9,1,0,1,1,2,5,1,1,2.0,1,1,51,7,1,4.44,,13
1,4,1,2,1,9,1,0,1,1,2,5,1,1,2.0,1,1,51,99,0,4.44,,13
10,4,1,1,1,9,0,3,2,1,5,3,1,1,2.0,1,1,31,10,1,2.25,24.0,12
8,4,1,5,1,8,0,3,3,1,3,4,1,1,2.0,1,1,61,7,1,3.2,17.0,16
8,4,1,5,1,8,0,3,3,1,3,4,1,1,2.0,1,1,61,3,1,3.2,,16
7,4,1,3,1,9,3,0,1,1,3,3,1,0,7.0,1,1,31,6,1,0.6,8.0,17
10,4,5,4,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,10,1,0.6,30.0,22
10,4,1,5,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,5,1,1.32,5.0,16
10,4,1,5,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,5,1,1.32,5.0,16
4,4,1,2,1,8,1,0,1,1,1,3,1,0,7.0,1,1,51,6,1,0.6,11.0,7
6,4,1,5,1,9,3,0,1,1,3,3,1,0,5.0,1,1,24,8,2,1.32,7.0,12
6,4,1,5,1,9,3,0,1,1,3,3,1,0,5.0,1,1,24,7,2,1.32,4.0,12
6,4,1,2,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,6,2,1.32,6.0,18
6,4,1,2,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,7,1,1.32,18.0,18
5,4,1,4,1,8,3,0,1,1,3,3,1,0,7.0,1,1,51,15,1,0.6,45.0,17
3,2,1,2,1,8,0,3,1,1,3,3,1,1,2.0,1,1,42,10,1,0.6,31.0,12
11,4,1,1,1,9,9,0,0,0,0,5,11,1,4.0,9,9,43,9,1,1.32,25.0,15
11,4,1,1,1,9,9,0,0,0,0,5,11,1,4.0,9,9,43,7,1,1.32,17.0,15
8,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,61,5,2,2.52,4.0,9
8,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,61,13,1,2.52,45.0,9
3,4,5,2,1,8,1,0,1,1,3,3,6,1,2.0,1,2,51,10,1,0.6,31.0,23
11,4,1,3,1,8,1,0,1,1,1,3,1,0,1.0,1,1,31,12,1,0.6,33.0,11
8,4,1,5,1,8,1,0,1,1,2,3,1,0,6.0,1,1,61,12,2,1.32,39.0,11
8,4,1,5,1,8,1,0,1,1,2,3,1,0,6.0,1,1,61,12,1,1.32,39.0,11
12,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,18,1,3.42,19.0,11
12,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,8,1,3.42,22.0,11
3,4,1,1,1,8,0,3,1,0,4,3,1,0,6.0,1,1,61,9,2,3.97,22.0,18
3,4,1,1,1,8,0,3,1,0,4,3,1,0,6.0,1,1,61,8,1,3.97,21.0,18
8,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,51,16,1,0.6,49.0,11
6,4,1,2,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,7,1,3.2,17.0,16
6,4,1,2,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,5,1,3.2,4.0,16
9,4,1,1,1,9,9,0,0,0,0,5,11,0,1.0,9,9,43,11,1,0.6,35.0,13
9,4,1,5,1,8,3,0,1,1,4,4,1,0,1.0,1,1,32,7,2,1.32,12.0,12
9,4,1,5,1,8,3,0,1,1,4,4,1,0,1.0,1,1,32,6,1,1.32,6.0,12
7,4,1,3,1,8,0,3,1,1,5,3,1,0,7.0,1,1,61,8,1,0.6,23.0,8
10,4,5,5,1,9,3,0,1,1,2,3,3,0,6.0,1,1,41,7,1,1.32,15.0,23
10,4,5,5,1,9,3,0,1,1,2,3,3,0,6.0,1,1,41,4,2,1.32,4.0,23
7,4,1,6,1,8,1,0,1,1,1,3,11,0,6.0,1,1,62,4,1,3.84,3.0,19
7,4,1,6,1,8,1,0,1,1,1,3,11,0,6.0,1,1,62,10,1,3.84,28.0,19
1,4,1,2,1,9,3,0,1,1,2,3,1,0,7.0,1,1,41,10,1,1.92,29.0,16
9,4,1,6,1,9,9,0,0,0,0,5,11,9,,9,9,51,13,1,1.32,23.0,11
9,4,1,6,1,9,9,0,0,0,0,5,11,9,,9,9,51,10,2,1.32,31.0,11
6,4,1,1,1,9,3,0,1,1,4,3,1,0,1.0,1,1,31,6,2,1.32,4.0,17
6,4,1,1,1,9,3,0,1,1,4,3,1,0,1.0,1,1,31,4,1,1.32,3.0,17
1,4,1,2,1,8,1,0,1,1,2,3,1,0,6.0,1,1,11,10,2,4.5,25.0,12
1,4,1,2,1,8,1,0,1,1,2,3,1,0,6.0,1,1,11,6,1,4.5,11.0,12
12,4,1,3,1,9,0,5,1,1,2,3,1,0,7.0,1,1,61,12,1,1.32,40.0,7
7,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,42,14,2,1.32,44.0,16
7,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,42,4,2,1.32,2.0,16
4,4,1,1,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,11,1,0.9,33.0,17
2,4,5,3,1,8,0,3,1,1,2,1,3,1,2.0,1,1,41,8,1,7.56,5.0,6
2,4,5,3,1,8,0,3,1,1,2,1,3,1,2.0,1,1,41,10,1,7.56,31.0,6
12,4,1,1,1,9,3,0,1,1,2,3,1,9,7.0,1,1,42,8,2,0.6,21.0,8
5,4,5,2,1,8,2,0,1,1,3,3,3,0,1.0,1,1,42,99,0,1.32,,19
5,4,5,2,1,8,2,0,1,1,3,3,3,0,1.0,1,1,42,99,0,1.32,,19
4,3,5,6,1,9,3,0,2,1,0,3,6,0,1.0,1,1,51,99,0,0.9,,22
2,4,5,5,1,9,3,0,1,1,2,3,3,0,1.0,1,1,32,4,2,1.32,2.0,23
2,4,5,5,1,9,3,0,1,1,2,3,3,0,1.0,1,1,32,4,1,1.32,4.0,23
11,4,1,1,1,8,0,3,3,1,3,3,1,1,2.0,9,1,11,10,1,8.24,24.0,6
