pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS,severity_score,component_1,total_acc,fatal_acc,severe_acc,light_acc,weightedAccCount,base_risk_score,risk_score_per_row
2023001712,1,1,1,8600,416.0,205.0,,97710248.0,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2.0,1,1,6,2,9,0,0,9,5,51,512,0.0,14,1,181260.0,665521.0,2,3,2,2001,8,1,1.0,1,2640,2,2,1,2,4.0,42,422.0,0.0,15.0,1,3.0,,2,4,6,0,6,0,18,0.6207,4.62
2023001712,1,1,1,8600,416.0,205.0,,97710248.0,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2.0,1,1,6,2,9,0,0,9,5,51,512,0.0,14,1,181260.0,665521.0,3,4,2,2019,5,2,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,2,4,6,0,6,0,18,0.6207,4.62
2023001712,1,1,1,8600,416.0,205.0,,97710248.0,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2.0,1,1,6,2,9,0,0,9,5,51,512,0.0,14,1,181260.0,665521.0,4,6,2,1992,10,1,19.0,2,7200,3,4,1,1,4.0,44,442.0,0.0,15.0,1,,,2,4,6,0,6,0,18,0.6207,4.62
2023001712,1,1,1,8600,416.0,205.0,,97710248.0,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2.0,1,1,6,2,9,0,0,9,5,51,512,0.0,14,1,181260.0,665521.0,5,5,1,2009,7,1,1.0,1,6600,0,0,8,2,5.0,51,513.0,0.0,14.0,1,,,2,4,6,0,6,0,18,0.6207,4.62
2023001714,1,1,1,3000,1105.0,1106.0,,26620214.0,,,,,61,2023,4,18,31,4,1,3,1,3,2,9,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218957.0,632486.0,1,1,2,2014,6,1,9.0,2,3000,3,4,1,1,1.0,11,111.0,0.0,12.0,1,1.0,,1,2,6,0,1,5,8,0.2759,2.28
2023001714,1,1,1,3000,1105.0,1106.0,,26620214.0,,,,,61,2023,4,18,31,4,1,3,1,3,2,9,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218957.0,632486.0,2,2,1,2007,8,1,24.0,1,0,0,0,8,1,,99,,,,1,,,1,2,6,0,1,5,8,0.2759,2.28
2023001720,1,1,1,4000,592.0,988.0,,17340323.0,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,196626.0,746612.0,1,1,2,2005,9,1,1.0,1,168,3,2,1,3,4.0,41,411.0,0.0,16.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023001720,1,1,1,4000,592.0,988.0,,17340323.0,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,196626.0,746612.0,2,3,1,1998,9,2,1.0,5,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023001758,1,1,1,5000,1011.0,180.0,,20700111.0,,,,,20,2023,2,20,67,4,1,2,1,3,3,8,1,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180659.0,667465.0,1,2,1,1973,14,1,11.0,1,8600,0,0,8,1,5.0,51,512.0,0.0,14.0,1,,,1,2,10,0,4,6,18,0.6207,2.62
2023001758,1,1,1,5000,1011.0,180.0,,20700111.0,,,,,20,2023,2,20,67,4,1,2,1,3,3,8,1,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180659.0,667465.0,2,1,2,1996,12,2,1.0,1,2730,3,2,1,2,4.0,41,412.0,0.0,26.0,1,,,1,2,10,0,4,6,18,0.6207,2.62
2023001804,1,1,1,6400,538.0,775.0,,9810033.0,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,14,1,183005.0,674646.0,1,3,2,1998,9,1,12.0,1,7000,3,2,1,1,4.0,43,432.0,0.0,15.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023001804,1,1,1,6400,538.0,775.0,,9810033.0,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,14,1,183005.0,674646.0,2,7,2,1978,13,1,1.0,5,9700,3,2,1,1,4.0,42,421.0,0.0,15.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023001804,1,1,1,6400,538.0,775.0,,9810033.0,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,14,1,183005.0,674646.0,3,1,2,2020,5,1,1.0,5,6400,3,2,1,1,5.0,51,511.0,0.0,14.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023001811,1,1,1,3000,429.0,801.0,,10910146.0,,,,,61,2023,6,28,34,4,1,4,1,2,1,9,3,0,1,1,4,3,1,2.0,1,1,9,9,9,3,4,2,1,11,111,0.0,12,1,220581.0,631619.0,1,1,1,2018,7,2,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,2,4,3,0,2,1,7,0.2414,4.24
2023001833,1,1,1,7400,139.0,408.0,,7950012.0,,,,,51,2023,7,26,52,4,1,4,0,3,1,8,0,2,1,1,5,3,1,1.0,1,1,9,9,6,8,0,9,4,41,411,0.0,13,1,187201.0,692844.0,1,1,1,0,99,0,8.0,5,0,0,0,8,1,,99,,,,1,,,1,2,2,0,0,2,2,0.069,2.07
2023001841,1,1,1,2034,102.0,104.0,,80001.0,,,,,12,2023,3,27,54,4,1,2,9,3,10,9,3,0,1,1,2,3,1,7.0,1,1,9,9,9,0,0,9,2,21,213,99.0,17,1,251300.0,765310.0,1,1,1,2022,4,1,14.0,4,2034,0,0,8,1,2.0,21,213.0,99.0,17.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023001986,1,1,1,7400,417.0,532.0,,150031.0,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2.0,1,1,9,9,9,1,1,9,4,41,411,0.0,13,1,186868.0,692764.0,1,3,1,2018,5,2,17.0,1,2730,0,0,8,2,4.0,41,412.0,0.0,26.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023001986,1,1,1,7400,417.0,532.0,,150031.0,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2.0,1,1,9,9,9,1,1,9,4,41,411,0.0,13,1,186868.0,692764.0,2,2,1,2018,5,1,1.0,5,1290,0,0,8,2,4.0,41,412.0,99.0,28.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002049,1,1,1,5000,2342.0,2383.0,,60822.0,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179191.0,662310.0,1,3,2,2001,8,1,1.0,5,0,3,2,1,2,,99,,,,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002049,1,1,1,5000,2342.0,2383.0,,60822.0,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179191.0,662310.0,2,1,2,2007,7,1,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002093,1,1,1,166,127.0,187.0,,430053.0,,,,,38,2023,7,12,52,4,1,4,0,2,2,8,3,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,44,441,99.0,16,1,172506.0,632958.0,1,2,1,2021,8,1,1.0,1,8300,0,0,8,4,4.0,44,442.0,0.0,13.0,1,,,2,4,6,0,2,4,10,0.3448,4.34
2023002093,1,1,1,166,127.0,187.0,,430053.0,,,,,38,2023,7,12,52,4,1,4,0,2,2,8,3,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,44,441,99.0,16,1,172506.0,632958.0,2,1,2,2019,6,2,1.0,1,1286,2,2,1,2,6.0,62,623.0,99.0,27.0,1,3.0,,2,4,6,0,2,4,10,0.3448,4.34
2023002099,1,1,1,9000,373.0,448.0,,11220225.0,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2.0,9,9,9,9,9,0,0,9,6,62,623,0.0,13,1,177421.0,574480.0,1,2,2,1981,14,1,1.0,1,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002099,1,1,1,9000,373.0,448.0,,11220225.0,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2.0,9,9,9,9,9,0,0,9,6,62,623,0.0,13,1,177421.0,574480.0,2,1,2,2008,8,2,1.0,5,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002099,1,1,1,9000,373.0,448.0,,11220225.0,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2.0,9,9,9,9,9,0,0,9,6,62,623,0.0,13,1,177421.0,574480.0,3,4,1,1995,10,1,18.0,5,1060,0,0,8,2,6.0,62,623.0,99.0,27.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002132,1,1,1,9000,504.0,508.0,,8090032.0,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181202.0,573513.0,1,2,2,2009,8,1,1.0,5,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023002132,1,1,1,9000,504.0,508.0,,8090032.0,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181202.0,573513.0,2,4,1,0,99,0,1.0,5,0,0,0,8,1,,99,,,,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023002132,1,1,1,9000,504.0,508.0,,8090032.0,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181202.0,573513.0,3,1,2,2010,7,2,1.0,5,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023002132,1,1,1,9000,504.0,508.0,,8090032.0,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181202.0,573513.0,4,3,2,2020,5,1,1.0,5,1054,3,2,1,2,6.0,62,623.0,99.0,26.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023002203,1,1,1,5000,916.0,456.0,,9920422.0,,,,,20,2023,12,5,73,4,5,3,0,3,1,8,1,0,1,1,2,3,3,1.0,1,1,9,9,9,3,3,1,5,51,511,0.0,13,1,180176.0,666045.0,1,1,1,1998,9,1,1.0,1,249,0,0,8,1,4.0,42,422.0,20.0,31.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002243,1,1,1,7900,424.0,612.0,,17400001.0,,,,,51,2023,2,7,58,4,1,3,1,3,2,8,0,2,2,1,5,3,1,2.0,9,2,9,9,9,0,0,9,4,42,422,0.0,13,1,191053.0,664490.0,1,1,2,2017,7,2,1.0,5,7900,3,2,1,1,4.0,42,422.0,0.0,13.0,1,,,1,2,4,2,0,2,14,0.4828,2.48
2023002243,1,1,1,7900,424.0,612.0,,17400001.0,,,,,51,2023,2,7,58,4,1,3,1,3,2,8,0,2,2,1,5,3,1,2.0,9,2,9,9,9,0,0,9,4,42,422,0.0,13,1,191053.0,664490.0,2,2,2,2014,7,1,1.0,5,7900,3,2,1,1,4.0,42,422.0,0.0,13.0,1,,,1,2,4,2,0,2,14,0.4828,2.48
2023002252,1,1,1,70,302.0,165.0,,7920011.0,,,,,38,2023,7,14,23,4,5,6,1,3,2,8,0,3,3,1,3,3,6,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,166921.0,633332.0,1,1,2,2018,6,1,1.0,1,70,3,2,1,1,6.0,61,613.0,0.0,13.0,1,,,1,2,14,0,0,14,14,0.4828,2.48
2023002252,1,1,1,70,302.0,165.0,,7920011.0,,,,,38,2023,7,14,23,4,5,6,1,3,2,8,0,3,3,1,3,3,6,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,166921.0,633332.0,2,2,2,1991,11,1,1.0,1,0,3,2,1,1,,99,,,,1,,,1,2,14,0,0,14,14,0.4828,2.48
2023002283,1,1,1,9000,353.0,366.0,,10510052.0,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,177689.0,573589.0,1,2,1,1977,15,1,24.0,5,9000,0,0,8,1,6.0,62,623.0,0.0,13.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002283,1,1,1,9000,353.0,366.0,,10510052.0,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,177689.0,573589.0,2,1,2,2008,7,2,1.0,5,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002283,1,1,1,9000,353.0,366.0,,10510052.0,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,177689.0,573589.0,3,3,2,2005,9,2,1.0,5,9000,3,2,1,3,6.0,62,623.0,0.0,13.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002330,1,1,1,6100,305.0,503.0,,7880015.0,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,512,0.0,13,1,183979.0,666535.0,1,1,1,1986,12,1,1.0,1,3770,0,0,8,1,7.0,74,740.0,73.0,19.0,1,,,2,4,3,0,3,0,9,0.3103,4.31
2023002330,1,1,1,6100,305.0,503.0,,7880015.0,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,512,0.0,13,1,183979.0,666535.0,2,3,1,1980,12,1,2.0,1,8300,0,0,8,1,4.0,44,442.0,0.0,13.0,1,,,2,4,3,0,3,0,9,0.3103,4.31
2023002330,1,1,1,6100,305.0,503.0,,7880015.0,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,512,0.0,13,1,183979.0,666535.0,3,2,2,2019,5,1,10.0,2,6100,2,4,1,1,5.0,51,512.0,0.0,13.0,1,1.0,,2,4,3,0,3,0,9,0.3103,4.31
2023002367,1,1,1,8700,103.0,375.0,,9550002.0,,,,,51,2023,1,4,59,4,1,4,1,3,5,9,3,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,187097.0,676713.0,1,1,2,1967,16,2,1.0,5,8600,3,2,1,1,5.0,51,512.0,0.0,14.0,1,1.0,,1,2,2,0,0,2,2,0.069,2.07
2023002367,1,1,1,8700,103.0,375.0,,9550002.0,,,,,51,2023,1,4,59,4,1,4,1,3,5,9,3,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,187097.0,676713.0,2,2,2,1993,10,1,11.0,5,0,3,2,1,2,,99,,,,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002391,1,1,1,3000,1150.0,983.0,,92872805.0,,,,,61,2023,11,22,33,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1.0,1,1,9,9,9,1,3,1,1,11,111,0.0,12,1,216814.0,633142.0,1,1,1,1992,14,1,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023002403,1,1,1,4000,847.0,863.0,,80525.0,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,200111.0,746531.0,1,4,1,1976,15,1,1.0,5,2100,0,0,8,1,3.0,31,311.0,0.0,16.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002403,1,1,1,4000,847.0,863.0,,80525.0,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,200111.0,746531.0,2,6,1,1979,13,1,11.0,1,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002406,1,1,1,2630,168.0,399.0,,8590059.0,,,,,38,2023,3,14,58,4,1,3,0,3,2,8,0,3,1,1,4,3,1,6.0,1,1,9,9,9,0,0,9,6,61,612,0.0,15,1,179004.0,611942.0,1,1,2,2004,8,1,1.0,5,8400,3,2,1,1,4.0,44,441.0,0.0,14.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002406,1,1,1,2630,168.0,399.0,,8590059.0,,,,,38,2023,3,14,58,4,1,3,0,3,2,8,0,3,1,1,4,3,1,6.0,1,1,9,9,9,0,0,9,6,61,612,0.0,15,1,179004.0,611942.0,2,2,2,1989,11,2,1.0,5,2630,3,2,1,1,6.0,61,612.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002456,1,1,1,3000,4753.0,4752.0,,24410661.0,,,,,61,2023,5,15,92,4,5,2,1,3,2,9,0,3,1,0,3,3,3,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,222802.0,636986.0,1,3,1,1997,11,1,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002456,1,1,1,3000,4753.0,4752.0,,24410661.0,,,,,61,2023,5,15,92,4,5,2,1,3,2,9,0,3,1,0,3,3,3,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,222802.0,636986.0,2,2,2,1994,10,1,1.0,1,3000,3,2,1,2,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002491,1,1,1,7400,532.0,407.0,,130031.0,,,,,51,2023,2,25,59,4,1,7,1,3,1,8,0,2,1,1,5,4,1,2.0,1,1,9,9,9,3,4,1,4,41,411,0.0,13,1,186813.0,692615.0,1,1,1,0,99,0,12.0,5,0,0,0,8,1,,99,,,,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023002552,1,1,1,3000,4452.0,4439.0,,23760725.0,,,,,61,2023,12,30,65,4,1,7,1,2,8,9,0,3,1,1,3,3,1,2.0,1,1,1,1,9,0,0,9,1,11,111,0.0,12,1,219127.0,635519.0,1,1,2,2018,6,1,1.0,4,3000,3,2,1,2,1.0,11,111.0,0.0,12.0,1,,,2,4,6,0,1,5,8,0.2759,4.28
2023002581,1,1,1,7900,360.0,1205.0,,99970461.0,,,,,51,2023,2,22,76,4,5,4,0,3,5,8,0,3,4,1,5,4,3,1.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,186932.0,664536.0,1,1,2,1974,14,1,1.0,1,681,3,2,1,1,4.0,42,422.0,0.0,16.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002581,1,1,1,7900,360.0,1205.0,,99970461.0,,,,,51,2023,2,22,76,4,5,4,0,3,5,8,0,3,4,1,5,4,3,1.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,186932.0,664536.0,2,2,2,1990,13,1,1.0,1,229,3,2,1,1,4.0,42,422.0,0.0,16.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002581,1,1,1,7900,360.0,1205.0,,99970461.0,,,,,51,2023,2,22,76,4,5,4,0,3,5,8,0,3,4,1,5,4,3,1.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,186932.0,664536.0,3,3,2,1974,14,1,1.0,1,681,3,2,1,1,4.0,42,422.0,0.0,16.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023002603,1,1,1,3000,1714.0,1736.0,,12730533.0,,,,,61,2023,4,13,56,4,1,5,1,2,1,8,2,0,1,1,3,3,1,2.0,2,1,9,9,9,1,1,1,1,11,111,0.0,12,1,220970.0,629028.0,1,2,1,1997,10,1,11.0,1,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023002674,1,1,1,70,302.0,165.0,,7920011.0,,,,,38,2023,3,8,46,4,1,4,1,3,2,8,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,166921.0,633332.0,1,1,2,1997,12,1,12.0,5,70,3,2,1,3,6.0,61,613.0,0.0,13.0,1,,,1,2,14,0,0,14,14,0.4828,2.48
2023002674,1,1,1,70,302.0,165.0,,7920011.0,,,,,38,2023,3,8,46,4,1,4,1,3,2,8,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,166921.0,633332.0,2,2,2,2004,8,1,1.0,5,70,3,2,1,1,6.0,61,613.0,0.0,13.0,1,,,1,2,14,0,0,14,14,0.4828,2.48
2023002716,1,1,1,4000,215.0,195.0,,11670122.0,,,,,12,2023,5,3,89,4,5,4,1,2,5,8,3,0,2,1,3,3,6,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,207561.0,746985.0,1,4,2,2018,12,2,1.0,5,9100,2,2,1,3,2.0,24,245.0,0.0,15.0,1,1.0,,2,4,11,0,5,6,21,0.7241,4.72
2023002716,1,1,1,4000,215.0,195.0,,11670122.0,,,,,12,2023,5,3,89,4,5,4,1,2,5,8,3,0,2,1,3,3,6,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,207561.0,746985.0,2,5,2,2003,8,1,11.0,5,473,3,2,1,2,2.0,24,245.0,99.0,27.0,1,,,2,4,11,0,5,6,21,0.7241,4.72
2023002716,1,1,1,4000,215.0,195.0,,11670122.0,,,,,12,2023,5,3,89,4,5,4,1,2,5,8,3,0,2,1,3,3,6,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,207561.0,746985.0,3,1,1,0,99,0,9.0,5,0,0,0,8,1,,99,,,,1,,,2,4,11,0,5,6,21,0.7241,4.72
2023002753,1,1,1,6500,980.0,422.0,,9800555.0,,,,,12,2023,2,8,67,4,1,4,1,3,1,9,0,3,1,1,5,3,1,4.0,2,2,9,9,9,3,4,9,3,32,324,0.0,14,1,190545.0,705379.0,1,1,1,2019,5,1,19.0,5,6500,0,0,8,1,3.0,32,324.0,0.0,14.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002810,1,1,1,9000,1220.0,811.0,,11070312.0,,,,,34,2023,2,8,51,4,1,4,1,3,2,9,0,3,2,1,5,3,1,2.0,2,2,9,9,9,0,0,9,6,62,623,0.0,13,1,180604.0,576005.0,1,5,1,1972,15,1,1.0,1,1200,0,0,8,1,4.0,43,431.0,0.0,15.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002810,1,1,1,9000,1220.0,811.0,,11070312.0,,,,,34,2023,2,8,51,4,1,4,1,3,2,9,0,3,2,1,5,3,1,2.0,2,2,9,9,9,0,0,9,6,62,623,0.0,13,1,180604.0,576005.0,2,3,2,1992,13,2,1.0,5,2550,3,2,1,1,4.0,44,441.0,99.0,16.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002810,1,1,1,9000,1220.0,811.0,,11070312.0,,,,,34,2023,2,8,51,4,1,4,1,3,2,9,0,3,2,1,5,3,1,2.0,2,2,9,9,9,0,0,9,6,62,623,0.0,13,1,180604.0,576005.0,3,4,1,1993,10,1,1.0,1,9000,0,0,8,1,6.0,62,623.0,0.0,13.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023002815,1,1,1,8700,173.0,310.0,,9370006.0,,,,,51,2023,3,20,40,4,1,2,0,3,2,8,0,3,1,1,5,3,1,5.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,188295.0,677595.0,1,1,2,2015,6,1,1.0,1,8700,3,2,1,1,4.0,42,421.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002815,1,1,1,8700,173.0,310.0,,9370006.0,,,,,51,2023,3,20,40,4,1,2,0,3,2,8,0,3,1,1,5,3,1,5.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,188295.0,677595.0,2,2,1,1970,13,1,1.0,1,5000,0,0,8,1,5.0,51,511.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002841,1,1,1,6100,502.0,906.0,,67750068.0,,,,,20,2023,12,14,53,4,1,5,1,3,1,4,2,0,1,1,3,3,1,2.0,1,1,9,9,9,1,4,1,5,51,512,0.0,13,1,184454.0,665901.0,1,1,1,2001,9,1,24.0,1,1309,0,0,8,1,4.0,42,422.0,0.0,16.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023002844,1,1,1,6400,104.0,549.0,,8220011.0,,,,,20,2023,7,6,87,4,5,5,1,3,2,8,3,0,1,1,4,4,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,14,1,186206.0,675563.0,1,2,2,2020,5,1,10.0,2,638,3,4,1,2,4.0,41,412.0,0.0,26.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023002844,1,1,1,6400,104.0,549.0,,8220011.0,,,,,20,2023,7,6,87,4,5,5,1,3,2,8,3,0,1,1,4,4,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,14,1,186206.0,675563.0,2,1,1,0,99,0,17.0,5,0,0,0,8,1,,99,,,,1,,,1,2,2,0,0,2,2,0.069,2.07
